time,accX,accY,accZ,gyroX,gyroY,gyroZ,d_uncMagX,d_uncMagY,d_uncMagZ
0,0.0536544,0.106996,0.0900701,-0.0102742,-0.0235528,0.176471,-0.00948883,0.0598342,-0.038631
0.4376,0.197845,0.0852948,-0.0048767,-0.0197133,-0.022475,0.403954,0.0337383,0.225416,-0.0100453
0.8752,0.213806,0.0811603,0.14897,-0.0164874,-0.0308405,0.290902,0.0400073,0.205349,0.00898014
1.3128,0.188708,0.100865,0.0183989,-0.0254904,-0.049785,0.182421,0.0344771,0.148684,0.0717987
1.7504,0.0513794,0.11723,0.161222,-0.0107155,-0.0255507,0.0644693,0.0770088,0.0373908,0.0414351
2.188,0.0745102,0.107628,-0.0440729,-0.000311307,0.0238193,0.0533573,0.0500093,0.0374224,0.0597361
2.6256,0.0697436,0.100625,-0.077282,0.00485418,-0.0367755,0.0470332,-0.0178664,0.0114138,0.0207153
3.0632,0.0730298,0.122109,0.0148967,5.16801e-05,0.00228471,0.0375961,0.0220082,0.0548009,0.023193
3.5008,0.0321995,0.0935679,0.00723857,7.99511e-05,-0.00978695,0.000254854,-0.00535861,0.0123029,-0.0154172
3.9384,0.0592179,0.12891,-0.254253,0.00756077,0.0127988,0.0105022,-0.00675829,-0.00975588,-0.0221508
4.376,0.0367436,0.0819083,-0.297383,0.000874516,-0.0305609,-0.0160783,0.0103393,0.00778329,-0.0275232
4.8136,0.0025011,0.121245,-0.0756408,-0.0100284,0.0374054,-0.0342749,-0.00765089,-0.0311167,0.0119222
5.2512,0.0370376,0.111666,0.165569,0.00687783,-0.00896188,-0.0731806,-0.0464961,-0.0231012,-0.0170193
5.6888,-0.00838197,0.115558,0.0310102,-0.0139262,0.0028532,-0.0502232,0.0141066,-0.0191338,0.054736
6.1264,0.00396984,0.12278,-0.116613,0.0304116,-0.00786713,-0.0106185,-0.014087,-0.0362445,-0.0431014
6.564,0.0400774,0.0729972,0.0670648,-0.0105335,0.0114805,0.0851761,0.0400036,-0.0112223,0.0580915
7.0016,0.0813991,0.134906,0.324576,-0.0105801,-0.0245537,0.103219,0.0390134,0.0536454,0.0376389
7.4392,0.0783402,0.147916,0.0648935,0.0292069,0.0100611,0.117089,0.0161523,0.110907,-0.0206408
7.8768,0.0966175,0.0983632,0.16083,-0.0244136,-0.0130528,0.111589,0.0334945,0.0807445,-0.0678083
8.3144,0.107715,0.140647,0.112015,-0.024645,0.0262099,0.12954,0.0189175,0.0354946,0.0322199
8.752,0.13601,0.224455,0.153001,-0.00735955,-0.0434075,0.118054,-0.0133298,0.0158237,0.0576782
9.1896,0.0862517,0.33433,0.42187,-0.0192812,0.00907773,0.146296,0.0395512,0.0446803,0.0110792
9.6272,0.139119,0.309679,0.435923,0.00369002,-0.0359552,0.15068,0.0299811,0.0505021,0.0320618
10.0648,0.0922276,0.321516,0.359263,-0.0329766,-0.00440642,0.198465,0.10743,0.0497435,0.0444062
10.5024,0.165144,0.268132,0.203789,0.0123228,-0.0267468,0.227229,0.0660366,0.0254977,0.0690467
10.94,0.0677978,0.178541,0.279586,-0.00646715,-0.0892062,0.413262,0.149379,0.0815432,0.0038073
11.3776,0.201864,0.198874,0.221025,-0.0347902,-0.0282557,0.495073,0.169753,0.0480374,0.101
11.8152,0.184613,0.171686,0.120152,-0.0153932,-0.0688894,0.422879,0.160661,-0.0171642,0.0486019
12.2528,0.151939,0.220952,0.220737,0.00706092,-0.0253951,0.158958,0.164978,0.00576837,-0.0186045
12.6904,0.00745732,0.175351,0.118787,-0.030803,-0.0188341,0.0427958,0.0558847,-0.0118691,0.0292668
13.128,0.111727,0.233689,-0.014496,-0.0134172,0.00995652,0.0607343,-0.0125523,-0.0432216,-0.0624675
13.5656,0.0334687,0.193982,0.186944,-0.000598406,-0.0247485,-0.0191842,-0.00519819,-0.0103346,0.000252747
