time,accX,accY,accZ,gyroX,gyroY,gyroZ,d_uncMagX,d_uncMagY,d_uncMagZ
0,0.0887422,0.0540127,-0.0173502,-0.0145956,-0.0244281,0.183507,-0.0197322,0.00167795,-0.0027441
0.4372,0.0820833,0.105508,-0.0178344,-0.0102858,-0.0265867,0.180146,-0.0185567,0.14489,-0.044595
0.8744,0.102713,0.0974597,0.0653691,-0.0142002,-0.0391861,0.332728,0.0411443,0.126697,0.0247275
1.3116,0.193631,0.0831604,0.0915639,-0.0215174,-0.0430298,0.449364,0.0777055,0.224562,0.0282219
1.7488,0.248094,0.0891815,0.0913458,-0.028872,-0.0618191,0.366914,0.139703,0.23023,0.054193
2.186,0.188276,0.116388,0.211559,-0.0248793,-0.0131581,0.155086,0.0840388,0.129489,0.0699942
2.6232,0.0884682,0.109961,0.285783,-0.0107143,-0.0443259,0.0392329,-0.00148888,0.0110054,0.0211332
3.0604,0.0041254,0.12537,0.190839,0.00577189,-0.00403286,0.0285533,0.0389354,0.00558492,0.0882462
3.4976,0.0635395,0.114876,-0.055018,0.00217165,0.0249288,0.0299513,-0.0101904,-0.000468053,-0.0373005
3.9348,0.05904,0.126537,0.136046,0.0141379,0.00158238,0.0266796,0.00511397,0.0363408,0.051926
4.372,0.0756642,0.107809,-0.00727776,-0.0108978,-0.0151058,0.00350182,-0.000781458,0.0294302,-0.063055
4.8092,0.00790846,0.132851,0.175979,0.00730045,-0.0030191,-0.00147305,-0.00263023,-0.00234777,-0.0178849
5.2464,0.0234144,0.102244,-0.0766136,-0.00219648,0.0321143,-0.0130749,0.0156188,0.00129176,0.0640805
5.6836,0.0629235,0.110424,-0.00616643,-0.00462048,-0.00256416,-0.0108202,0.0351269,-0.0395746,0.0756654
6.1208,0.0493442,0.111307,-0.110384,0.0123236,0.00584354,-0.0200265,-0.00877784,-0.0113783,-0.0367474
6.558,0.0460902,0.12269,-0.085576,-0.000848051,0.0212764,-0.0774627,-0.0358156,-0.00715532,-0.0368244
6.9952,0.0105573,0.112396,-0.159054,0.0124565,0.0292689,-0.0990924,-0.0597715,-0.0529305,-0.00386438
7.4324,-0.00616802,0.156773,0.0954857,0.00236702,0.00886122,-0.143015,-0.0311939,-0.0557966,0.0187751
7.8696,-0.0177466,0.200012,0.087389,0.0292855,0.00817687,-0.147428,-0.0406543,-0.0559782,-0.0274244
8.3068,-0.0113068,0.224884,0.231969,0.0011489,0.0131934,-0.162367,-0.0616516,-0.0243813,-0.0687216
8.744,-0.0586018,0.263657,0.0639622,0.00480901,0.0109167,-0.156068,-0.0345784,-0.0958938,-0.0306844
9.1812,-0.0187342,0.236212,0.336124,-0.00606501,0.0225107,-0.0521467,-0.0149348,-0.0589337,-0.0295398
9.6184,0.0540482,0.166397,0.113502,0.0115748,-0.00541839,0.00787239,0.0225585,-0.0382958,0.0590417
10.0556,0.0239263,0.14847,0.105107,0.0012061,0.00793718,-0.000642323,-0.00971741,0.0277232,-0.0231115
10.4928,0.066602,0.20732,0.143115,-0.0251936,0.00678187,0.0240425,-0.0302159,-0.0190009,0.0091607
10.93,0.0514308,0.207844,0.154712,-0.003385,-0.0363095,0.10811,0.0368772,-0.010801,0.0729828
11.3672,0.07109,0.265456,0.138551,-0.0161813,-0.0310261,0.260341,0.0556857,0.0898422,0.00974425
11.8044,0.115514,0.288433,0.242934,-0.0108298,-0.0939221,0.475941,0.094715,0.157709,0.0739436
12.2416,0.0910364,0.145478,0.105457,-0.0260615,-0.0595105,0.576996,0.198485,0.198191,0.0639478
12.6788,0.173338,0.233712,0.288886,-0.0331634,-0.0576031,0.480401,0.184138,0.144939,0.0824236
13.116,0.0817804,0.173806,0.211039,-0.0165691,-0.0670218,0.346221,0.212245,0.0570554,0.0999675
13.5532,0.10153,0.164541,0.16088,-0.00851177,-0.0341081,0.23599,0.10691,0.0448426,0.00170493
13.9904,0.0376658,0.154556,0.114327,-0.00975434,-0.0511437,0.189159,0.10678,-0.0144299,0.0187981
14.4276,0.067343,0.154894,0.0455452,-0.00434392,-0.00729359,0.15673,0.0794238,-0.0131805,-0.0275424
14.8648,0.0386347,0.176772,0.0486754,-0.0222066,-0.011966,0.0930767,0.0540065,-0.0327956,0.0577459
15.302,0.0784777,0.146492,0.0592053,0.0055813,0.0161127,0.0878596,-0.00122422,-0.00971365,-0.0518109
15.7392,0.0725611,0.120147,0.174072,0.000605559,-0.0105135,0.0203842,0.0147399,-0.00517347,0.0180179
16.1764,0.061266,0.169072,0.0753342,-0.000298524,0.0133599,0.0198856,-0.00544243,0.013539,-0.0119656
16.6136,0.0687247,0.152822,0.153441,0.0189405,-0.0231737,0.019528,0.012917,0.00681902,-0.0188373
17.0508,0.0439316,0.183761,0.0452543,0.022142,-0.00247103,0.0419629,0.0269456,0.0214233,0.00279564
17.488,0.0530857,0.156154,0.0538231,-0.00103183,-0.0302668,0.0782658,0.00346414,0.00460727,-0.0152093
17.9252,0.0457062,0.192823,0.135817,-0.00931767,0.00562779,0.0781047,0.0456654,-0.0155939,-0.0166365
18.3624,0.0815646,0.235216,0.276211,0.00561997,0.0491059,0.0268195,-0.00376177,-0.058878,0.0147755
18.7996,0.0633029,0.138861,-0.0549492,-0.000189056,-0.0113606,-0.00152386,-0.0384727,-0.111648,0.0472318
19.2368,0.0709458,0.159038,0.0136917,0.0017235,0.00609028,-0.00459173,0.00259857,-0.0489161,0.0500047
19.674,0.0536794,0.163105,0.182278,-0.00273826,-0.0028697,0.012667,0.0286978,0.00955577,0.129263
20.1112,0.0600272,0.0910239,0.033271,0.000448884,-0.0142974,0.00876912,0.0556302,-0.0406628,0.0629463
20.5484,0.0606942,0.234327,0.126702,0.000859278,-0.00831024,0.0145703,0.0229891,-0.0216677,0.0368229
20.9856,0.0433354,0.110188,0.120183,0.00706253,-0.0129262,-0.0386106,-0.00264364,-0.0428266,-0.00783597
21.4228,0.0228737,0.0638325,0.030644,0.00325272,0.0386912,-0.0259313,-0.00852588,0.0202816,0.00150705
21.86,0.0526643,0.120095,0.0210435,0.00145272,-0.00762051,-0.0044732,-0.00298792,-0.00243757,-0.0149229
22.2972,0.0160962,0.127593,0.220877,-0.00168252,0.00929772,0.00123209,-0.0279981,0.0222852,-0.0490432
22.7344,0.055209,0.173636,0.211285,0.002667,0.0481223,-0.0120223,0.0183272,-0.018539,0.0217836
23.1716,0.0297294,0.0885622,-0.11862,0.00216311,-0.00210595,-0.0142578,-0.00406124,0.00867602,-0.00268071
23.6088,0.0497444,0.126469,0.0828489,-0.000408016,-0.00334221,0.000865246,0.0268229,-0.0399056,0.0544391
24.046,0.0516231,0.1377,0.0452192,0.000500475,0.00315443,-0.00308113,0.0384827,0.0180285,0.0803156
24.4832,0.0535223,0.127667,-0.00182948,-0.00666102,-0.00452166,0.00289374,0.00743659,-0.0239789,0.0694114
24.9204,0.0474885,0.14767,0.0642436,-0.00387086,0.00815817,-0.00368385,-0.00401399,0.0198077,-0.037725
25.3576,0.0492022,0.118323,0.0608758,-0.00269216,-0.00193409,0.00636822,-0.0327309,0.000743181,-0.120389
25.7948,0.0433319,0.134864,0.019766,-0.00274743,0.00248105,0.0132753,-0.0506837,0.0167765,-0.150447
26.232,0.0539801,0.11962,0.0432434,-0.00326019,-0.00378463,0.018958,0.0462313,-0.0154292,0.0620508
26.6692,0.0481221,0.154382,0.0206296,-0.00513142,0.000185474,-0.00216047,0.0115522,0.127626,-0.043318
27.1064,0.0500067,0.16288,-0.0283617,-0.0020936,-0.00148364,-0.00663912,0.0945479,0.208207,0.04091
27.5436,0.043134,0.129729,0.0842738,0.000577865,0.00247778,-0.00437231,0.0167467,0.377726,0.00185719
27.9808,0.0460551,0.116944,0.0956312,-0.000292264,0.0107859,-0.00957421,0.0295347,0.495706,0.0722976
28.418,0.046412,0.129068,0.0260163,0.00642946,0.0194077,-0.0192118,0.050766,0.430534,0.144484
28.8552,0.0664737,0.082708,0.0209478,0.0104126,0.0249036,-0.0286107,-0.0616786,0.335725,-0.00534932
29.2924,0.0808731,0.11803,0.141474,-0.0106227,-0.0117137,-0.0247762,-0.0125491,0.189022,0.0658131
29.7296,0.0435037,0.182604,0.0692907,0.00135567,-0.0284321,-0.00272416,0.117985,-0.0811778,0.276215
30.1668,0.0326579,0.164001,0.150036,0.00323483,0.00627185,-0.000780607,-0.0174427,0.0335951,-0.183605
30.604,0.070294,0.213718,0.122879,-0.00535396,0.00550586,-0.00567207,-0.0441416,-0.111462,-0.112648
