time,accX,accY,accZ,gyroX,gyroY,gyroZ,d_uncMagX,d_uncMagY,d_uncMagZ
0,0.066631,0.145058,0.16195,-0.00692899,0.0200941,0.146508,-0.0333748,0.0813388,-0.035936
0.4364,0.144941,0.0722218,-0.00682041,-0.0150649,-0.0493256,0.264455,-0.00710895,0.159299,0.0613163
0.8728,0.088979,0.091812,-0.0630181,-0.0161149,-0.031828,0.269881,0.0327401,0.153951,0.0372531
1.3092,0.156268,0.076721,-0.0509613,-0.0215875,-0.0128329,0.358395,0.00918249,0.196407,-0.00477326
1.7456,0.20576,0.0789678,-0.0513006,-0.0236091,-0.0591941,0.429969,0.0409402,0.226787,0.0437422
2.182,0.237367,0.0548001,0.183706,-0.0311288,-0.0524888,0.482912,0.0944428,0.249992,0.0169126
2.6184,0.282521,0.0700484,0.0840809,-0.0420117,-0.0835622,0.411468,0.130062,0.210428,0.0480947
3.0548,0.200839,0.100334,0.205266,-0.0238078,-0.0240692,0.265722,0.140856,0.133562,0.0918345
3.4912,0.153061,0.0996635,0.225661,-0.0119853,-0.082384,0.206061,0.101308,0.0523235,0.126511
3.9276,0.0963891,0.117738,-0.151355,-0.00633876,0.0280136,0.145231,0.0870663,0.0316408,0.000449144
4.364,0.166587,0.142181,0.0416296,0.0199742,-0.0119183,-0.00478876,0.00793447,0.02745,0.00185144
4.8004,-0.0481435,0.0579433,0.0678578,-0.00942619,0.00297286,-0.143483,0.00272373,0.0146274,-0.000342532
5.2368,-0.0299559,0.108394,-0.0920981,0.0126405,0.0283316,-0.216041,-0.107637,-0.0530333,-0.0634553
5.6732,-0.100462,0.0804722,-0.055683,0.02501,0.0253697,-0.230916,-0.0889854,-0.0545997,-0.00792001
6.1096,-0.072805,0.104648,0.000839001,-0.0147135,0.0475864,-0.237179,-0.118971,-0.0687879,-0.138257
6.546,-0.0943896,0.122637,0.0949731,0.0297068,0.039332,-0.215929,-0.101986,-0.0986664,-0.0118298
6.9824,-0.0501491,0.107685,0.0230037,-0.00228021,0.0301283,-0.167112,-0.0512153,-0.039959,-0.0411976
7.4188,-0.0768935,0.114598,0.208009,0.0108557,0.0213242,-0.101834,-0.0191158,-0.0789811,-0.00620164
7.8552,0.0626347,0.118688,0.152331,-0.0058221,0.0138564,0.00481155,-0.0198444,-0.0582544,-0.0254823
8.2916,0.0716938,0.162515,0.202764,0.0236021,-0.00746415,-0.0688341,-0.0224346,-0.032549,0.0154599
8.728,-0.000385211,0.227437,0.0388663,0.00982123,0.00231418,-0.106817,-0.00691362,-0.00254551,-0.024659
9.1644,-0.0212703,0.302044,0.340262,-0.000598286,0.0165712,-0.110412,-0.0271202,-0.0592326,-0.0119672
9.6008,0.00536021,0.264068,0.130094,-0.00297252,0.00673538,-0.0979968,-0.025973,-0.0625674,-0.0331499
10.0372,0.0237166,0.124808,-0.206857,0.0120162,-0.00180215,-0.0536487,0.02178,-0.071966,0.0350299
10.4736,0.0208546,0.104648,0.137787,-0.00518061,-0.0147014,-0.0382901,0.012598,-0.0271793,0.0310944
10.91,-0.0270545,0.132966,0.0710869,-0.0183623,-0.00324891,0.0198818,0.00799687,-0.0236573,-0.0174233
11.3464,0.0703676,0.185672,0.0244758,0.00644193,0.00561663,0.1611,-0.0104751,0.0182178,0.0344972
11.7828,0.12407,0.226447,0.172514,-0.0135033,-0.0536354,0.270975,0.0584454,0.104766,0.0777576
12.2192,0.109884,0.208667,0.277301,-0.0299164,-0.0282529,0.387822,0.0703701,0.155502,0.00622062
12.6556,0.228062,0.15149,0.184541,-0.0249778,-0.0527318,0.476057,0.0572459,0.202176,0.0190361
13.092,0.146728,0.200306,0.0892234,-0.0211061,-0.0908306,0.460444,0.188237,0.174413,0.0602958
13.5284,0.174396,0.215942,0.258164,-0.0151142,-0.00395384,0.500839,0.187612,0.129055,0.118222
13.9648,0.20735,0.180619,0.296662,-0.017738,-0.111943,0.479646,0.185737,0.109659,0.0340956
14.4012,0.0944294,0.191058,0.121847,-0.0475882,-0.053374,0.439335,0.273787,-0.0369035,0.110502
14.8376,0.168232,0.180249,0.0295702,-0.0245997,-0.0166025,0.274392,0.145966,-0.0990651,0.0863107
15.274,0.0725819,0.112832,0.00390108,0.00823571,-0.0394588,0.147487,0.049627,-0.0393111,-0.0596338
15.7104,0.0962553,0.114875,-0.0214139,0.0394065,0.00735965,0.0553893,0.0579521,0.0213526,0.0154961
16.1468,0.0544032,0.134623,0.131893,-0.00207256,-0.0191595,0.0242065,0.00319505,0.0469064,-0.0317079
16.5832,0.06178,0.191523,0.245903,-0.0112145,0.00657648,0.0191742,0.0588195,-0.0212595,0.0236539
17.0196,0.0661033,0.195816,0.11551,-0.0112472,-0.00772479,0.0080504,0.0209474,-0.0637581,0.0528917
17.456,0.0452774,0.187365,0.0228934,0.00566721,0.00429535,-0.016833,-0.00985688,0.00460022,-0.0153904
17.8924,0.051781,0.163437,0.207924,-0.00735646,0.0279444,-0.0239999,-0.0130721,0.0173408,-0.05923
18.3288,0.102428,0.152462,0.0674598,-0.000540145,-0.0224086,-5.87637e-05,-0.018811,-0.0437613,0.0483437
18.7652,0.0306971,0.100681,0.0865683,-1.84056e-05,-0.0398033,-0.0329737,0.0300413,-0.00651698,0.0538835
19.2016,0.0032713,0.118224,0.112321,0.0139329,0.0201391,-0.0388856,0.0301187,0.0276414,-0.0124797
19.638,0.0433694,0.150481,0.190523,0.0157997,0.0217135,-0.0326192,-0.0394716,0.0450994,-0.0173528
20.0744,0.0432954,0.220955,0.142288,0.00683093,0.0121279,-0.0325043,-0.0171545,0.0200771,0.0151926
20.5108,0.0557723,0.130602,0.0735785,-0.00701091,0.0117383,0.0013014,-0.0109792,-0.0333129,0.100133
20.9472,0.0691038,0.246785,0.167905,-0.00310774,-0.0162666,0.0429056,-0.00808981,0.027602,-0.121116
21.3836,0.0375107,0.227406,0.210881,-0.00755033,-0.000516396,0.0236789,-0.000422947,-0.0155123,-0.0306172
21.82,0.0599668,0.239232,0.315205,-0.0101839,0.00123582,0.0113789,-0.0246607,-0.135808,0.0385554
22.2564,0.0461178,0.151868,0.085439,0.00293183,0.00740436,-0.000711713,-0.009943,-0.157933,0.116355
22.6928,0.0574807,0.168025,0.0733967,0.00386521,-0.00773026,3.97391e-05,0.00976807,-0.0135388,0.0841399
23.1292,0.0504306,0.159111,0.0939685,0.00304617,0.00695213,0.00255453,0.0459027,0.0178246,0.0966392
23.5656,0.0611357,0.276406,0.262985,0.00414408,-0.0109329,0.0299114,0.0212915,-0.0142688,0.0421954
24.002,0.0510935,0.122472,0.156596,0.00494775,-0.0032306,0.0202097,0.00442394,0.0204734,-0.0340392
24.4384,0.0458665,0.0327056,-0.0851037,-0.00397741,-0.00455688,0.0151475,-0.00303503,0.00573764,-0.0357929
24.8748,0.059406,0.0970231,-0.0172618,-0.00240796,-0.00971128,0.0337988,0.0210068,-0.0236654,0.019251
25.3112,0.0686644,0.073302,0.0574829,0.00372023,-0.00603482,-0.0648284,0.00899173,0.0107007,0.0100234
25.7476,0.0231411,0.191094,0.217355,0.00172574,0.00983671,-0.045248,-0.0298254,-0.00976186,0.0169955
26.184,0.0518553,0.109069,0.118307,6.85844e-05,-0.0145468,-0.00601674,-0.0213772,0.0170152,-0.0436186
26.6204,0.0450866,0.155614,0.1247,-0.00172956,0.0118803,-0.0146793,0.00346898,0.0182233,0.0160871
27.0568,0.0535262,0.138607,0.13031,0.0019583,0.00666124,-0.000632733,0.0308478,-0.0267966,0.0534282
27.4932,0.0501411,0.129377,0.174472,-0.0056429,0.00740952,-0.00624774,0.041201,-0.0137615,0.0981987
27.9296,0.0510246,0.157667,0.0977111,-0.0139122,0.000774109,0.000496212,-0.0251659,0.0387602,-0.0791222
28.366,0.0488257,0.124415,0.006322,0.00193593,0.00794609,-0.00349408,-0.061555,0.00633748,-0.138711
28.8024,0.0501041,0.125025,-0.0197663,-0.0036244,-0.00739414,0.00254943,-0.0112428,0.00394498,-0.0960909
29.2388,0.0495815,0.154605,0.0520788,-0.000257772,0.00592766,0.00971959,-0.00913568,0.175739,-0.0914554
29.6752,0.0556122,0.135769,-0.0166725,-0.00194996,-0.00554236,0.00464156,0.0657256,0.273517,-0.0618456
30.1116,0.0472728,0.140863,0.0777228,-0.0036603,0.00825132,0.00231844,0.0367134,0.368899,0.050464
30.548,0.0556508,0.162747,0.0349766,-0.00129435,-0.00538337,0.00162568,0.0327347,0.416775,0.0965652
30.9844,0.0521642,0.152122,0.151359,-0.00121052,0.00698878,0.00101111,0.0414464,0.482285,0.168532
31.4208,0.0534643,0.136094,0.0731888,-0.000755935,-0.00741199,0.00093138,0.0528148,0.466349,0.294409
31.8572,0.0523918,0.11252,0.136935,-0.000506354,0.011802,0.000556941,0.0239667,0.420667,0.216072
32.2936,0.0517954,0.119812,0.170454,-0.00276703,-0.00650958,-0.00643875,0.0592343,0.359733,0.466189
32.73,0.0454014,0.120337,-0.00381523,-0.0139486,0.029836,-0.00119001,0.0244473,0.142387,0.304494
33.1664,0.076124,0.116996,0.0856546,0.000769226,0.0148776,-0.0183985,-0.0326379,0.0112743,-0.0270287
33.6028,0.0795579,0.177568,0.200902,0.00317982,-0.0128281,0.0187642,0.0310876,0.00118778,0.0128387
34.0392,0.0435849,0.161505,0.134613,-0.000720681,-0.0432385,0.0144457,0.0122905,-0.010235,-0.0112794
34.4756,0.0366276,0.176965,0.12831,-0.00624086,0.0347827,-0.0232982,-0.0283184,-0.0379637,0.0398258
34.912,0.082132,0.221556,0.0784872,-0.00406067,-0.022085,-0.00113995,0.0159401,0.0276132,-0.0737636
35.3484,0.0316406,0.140218,0.0683789,0.00366184,-0.00952435,0.00868232,-0.032609,0.00100151,-0.0183224
35.7848,0.0488551,0.138633,0.0484282,-0.00438396,0.0162407,-0.00353066,-0.00037891,0.0269964,0.0223573
36.2212,0.0818482,0.16765,0.176516,0.00532119,0.00154866,0.00557717,0.0130567,-0.0465837,0.00194422
36.6576,0.0535911,0.142494,0.0266033,0.00695192,-0.00320369,-0.00394193,-0.0274301,-0.123997,-0.169208
37.094,0.0640988,0.199619,0.210648,-0.00380796,-0.00453984,0.00920481,-0.0182545,-0.261232,-0.0374649
37.5304,0.0598082,0.311473,0.366665,0.0122018,-0.00264101,-0.0625664,-0.0103869,-0.0537651,-0.0418108
37.9668,0.0239698,0.114695,0.0817093,-0.00862887,0.0462591,0.00409658,-0.0388859,0.0499,-0.0894571
38.4032,0.111779,0.157563,0.00358104,0.00288341,-0.0398367,0.082979,-0.0159268,-0.0299194,0.0620021
38.8396,0.00878282,0.19337,0.202588,0.0183256,-0.0130783,0.0169048,0.0594387,-0.0311868,-0.0225153
39.276,0.0649086,-0.00514136,-0.201805,-0.00758514,0.00467002,0.0296459,-0.0276759,-0.252474,-0.337339
39.7124,0.0511787,0.174987,0.030829,0.00423547,-0.000316571,0.00685077,-0.0482715,-0.517287,-0.343522
40.1488,0.0602743,0.0310651,-0.00137576,0.00377845,-0.0168257,0.0125705,-0.0179492,-0.439547,-0.257082
40.5852,0.0381175,0.132547,0.0264035,-0.00416764,0.0171938,-0.00695528,-0.0314336,-0.467941,-0.136298
41.0216,0.0535477,0.141598,-0.0652234,-0.000855447,0.000601606,0.00849468,-0.0386583,-0.417485,-0.0737009
41.458,0.0447612,0.128565,0.0470835,-0.001555,0.0104595,-0.00632606,-0.0151011,-0.343005,0.0943069
41.8944,0.0661067,0.171708,0.240754,-0.00390522,0.00474208,0.00785077,-0.0325547,-0.283564,0.0483637
42.3308,0.042987,0.276683,0.178418,-0.00284463,-0.00812799,-0.00769924,-0.00687615,-0.095591,0.054272
42.7672,0.0667471,0.277784,0.258568,-0.0185556,-0.0214326,0.015075,0.0555724,-0.0471871,0.113733
43.2036,-0.0234809,0.26212,0.320723,-0.0122629,0.00830191,0.00947681,-0.0200872,-0.0147655,-0.116472
