time,accX,accY,accZ,gyroX,gyroY,gyroZ,d_uncMagX,d_uncMagY,d_uncMagZ
0,0.0507705,0.0961654,-0.0908885,-0.0092423,0.00865884,0.027583,0.00569694,-0.0120436,-0.0179057
0.432,0.0507813,0.135226,0.0335511,0.00311778,0.000305097,0.0164672,0.0118077,-0.0285324,-0.0109137
0.864,0.0525133,0.130309,0.0597184,-0.000240579,-0.0190181,0.0844174,0.0203753,0.0369926,0.0689553
1.296,0.0936703,0.146508,0.144143,-0.0129467,-0.0148906,0.128665,0.0100217,0.0649277,-0.00224584
1.728,0.0981293,0.165054,0.149114,-0.00562908,-0.0247081,0.13519,0.0113855,0.0776587,-0.0765299
2.16,0.0799707,0.157186,0.11241,-0.00917837,-0.0186162,0.129649,0.0368987,0.108572,-0.0336712
2.592,0.0912973,0.160199,0.190072,-0.0139041,0.0078648,0.119626,0.0179739,0.0765267,-0.0500973
3.024,0.121991,0.154955,0.224681,-0.00454561,-0.0230484,0.121939,0.0226809,0.0682873,-0.0484254
3.456,0.0831182,0.155402,0.112774,-0.0286316,-0.0373884,0.121655,0.030435,0.101706,-0.0623107
3.888,0.0955728,0.168565,0.0851861,0.000909194,-0.0351178,0.109583,0.0315398,0.0295991,0.162684
4.32,0.0560579,0.102706,0.00271995,-0.0078017,0.003054,0.0963577,0.0253811,0.0762964,0.0169942
4.752,0.0854711,0.135705,0.0772126,-0.000975371,0.0217518,0.0714793,-0.0311223,0.057945,-0.060265
5.184,0.0713204,0.136822,-0.0119805,0.00655015,-0.0285883,0.0621356,0.0279195,0.0544064,-0.00304842
5.616,0.0599915,0.156023,0.0573697,-0.00761866,-0.00236784,0.0493581,0.0609525,0.00670946,0.092761
6.048,0.0375237,0.140139,0.224681,-0.000973281,-0.012914,0.0308804,0.0207618,0.00572478,-0.00406873
6.48,0.061414,0.13157,0.102989,-0.000484066,-0.00730227,0.016803,0.0401574,0.00444563,0.0261009
6.912,0.0300769,0.14077,0.0882129,-0.00298069,-0.00575151,-0.000719394,-0.00240176,0.0177496,-0.0547804
7.344,0.0436025,0.170703,0.101816,-0.00321376,0.0239773,-0.00464292,0.0158275,-0.0235503,0.0301632
7.776,0.0816212,0.142576,0.0555974,0.0111072,-0.0175316,-0.0137428,-0.0299471,0.0202155,-0.0261747
