time,accX,accY,accZ,gyroX,gyroY,gyroZ,d_uncMagX,d_uncMagY,d_uncMagZ
0,0.119825,0.0809575,0.0700423,-0.00987147,-0.0240795,0.142241,-0.026404,0.0449382,-0.029987
0.418,0.102084,0.0907785,-0.101046,-0.0046177,-0.0334576,0.215217,-6.12847e-05,0.129247,0.0489141
0.836,0.114859,0.0899298,-0.0677172,-0.017896,-0.0333267,0.233958,-0.0115741,0.136406,-0.0117151
1.254,0.120699,0.0895851,0.0505479,-0.0101172,-0.0363903,0.304422,0.0372921,0.179008,0.0317178
1.672,0.15266,0.0897121,-0.0112084,-0.0208344,-0.0210605,0.31734,0.0489784,0.154872,0.056773
2.09,0.18472,0.0817172,0.129319,-0.0102649,-0.0287611,0.342673,0.066404,0.180434,0.043099
2.508,0.204893,0.0782542,0.267046,-0.0356979,-0.054067,0.339919,0.0945091,0.192221,0.0324693
2.926,0.198338,0.108797,0.217346,-0.0235636,-0.058913,0.322733,0.118609,0.137021,0.142797
3.344,0.184559,0.104797,0.165385,-0.0093479,-0.0124512,0.166277,0.072795,0.123948,-0.00355152
3.762,0.0860932,0.0965556,0.126388,0.00377271,-0.0508154,0.0552456,0.0370759,0.0492768,0.0700624
4.18,0.0299204,0.124613,0.205949,-0.0107068,0.00254964,0.0436484,0.0757973,0.00319751,0.0440648
4.598,0.0665558,0.135026,-0.120015,0.0141655,-0.000123897,0.0440822,-0.0195098,0.0116669,-0.014662
5.016,0.0706287,0.0975635,0.0108867,0.000637885,0.000466383,0.0405115,-0.0252016,0.0415546,-0.0381354
5.434,0.0584572,0.126704,-0.0311055,-0.00409136,-0.0243449,0.0450278,0.0132073,0.0333946,-0.0219031
5.852,0.0372229,0.0955985,0.0430534,-0.00122621,0.0235129,0.0454961,0.00902436,0.0236908,0.00169127
6.27,0.0942901,0.127834,0.166056,-0.00559749,0.0111927,-0.0173103,-0.0121417,-0.0105245,-0.0226468
6.688,0.0345774,0.116516,0.17876,0.0184198,0.00642491,-0.0703896,-0.0335203,-0.0273279,0.0342005
7.106,0.0122781,0.144212,0.321158,0.00334509,0.0253137,-0.121818,-0.0144917,-0.0235203,-0.0162902
7.524,-0.0172483,0.188487,0.209471,0.0185954,0.0353899,-0.144722,-0.0448772,-0.048824,0.00317308
7.942,-0.0105765,0.205598,0.145219,-0.00499139,0.00820454,-0.146689,-0.0337956,-0.0820468,0.0831857
8.36,-0.0057417,0.216751,0.12888,0.0167055,0.0265709,-0.160708,-0.0299982,-0.09638,0.0145977
8.778,-0.0352518,0.214914,0.249633,0.0217749,0.0225639,-0.175097,-0.0301463,-0.0338345,-0.0334721
