time,accX,accY,accZ,gyroX,gyroY,gyroZ,d_uncMagX,d_uncMagY,d_uncMagZ
0,0.0941044,0.0796056,0.073497,-0.0151624,-0.0433644,0.13829,0.0173831,0.101936,0.0527927
0.538,0.153886,0.088399,-0.0532114,-0.0186808,-0.0516057,0.377711,0.0152946,0.2248,0.0100403
1.076,0.16363,0.0805578,0.0458585,-0.0186792,-0.0281408,0.336316,0.0498073,0.21181,0.00526583
1.614,0.215921,0.0823359,-0.00470284,-0.0194428,-0.0490984,0.387605,0.106972,0.196521,0.0867115
2.152,0.184034,0.0910795,0.102674,-0.0308034,-0.0381476,0.28069,0.124176,0.130944,0.0774944
2.69,0.176126,0.108324,0.0822607,-0.0165252,-0.0447446,0.194735,0.0599946,0.0661096,0.0693759
3.228,0.0610562,0.111457,0.114967,-0.00639687,-0.0251444,0.070827,0.0872687,0.0387935,0.0671149
3.766,0.0759261,0.125524,-0.234545,0.0124597,0.0288136,0.041819,-0.0240869,0.0308929,-0.0777009
4.304,0.0648519,0.131664,0.097406,-0.0115216,-0.0415325,-0.00631184,0.0119176,0.0138301,0.0802957
4.842,0.0134742,0.176742,0.0235312,0.0147004,0.0245954,-0.0657351,0.0197623,-0.0390507,0.0255115
5.38,0.0218389,0.120906,-0.0273339,0.00863614,0.0125315,-0.0868035,-0.0618993,0.0289049,-0.100502
5.918,-0.00534702,0.155148,-0.0447754,-0.0104109,0.0144184,-0.0831379,-0.0132816,-0.068228,0.0628262
6.456,0.00977148,0.0954635,0.0611123,0.023757,0.0223672,-0.0838576,-0.0410246,-0.0317213,-0.0300471
6.994,0.0110435,0.144379,-0.059394,0.00050387,0.0107996,-0.104982,-0.0309139,-0.0161137,-0.0462552
7.532,-0.0165339,0.180996,0.00712712,0.00934142,0.0265596,-0.134874,-0.0904488,-0.0523432,-0.0623924
8.07,0.00247629,0.226987,0.0921763,0.00175288,0.0227826,-0.125844,-0.0465475,-0.079545,0.0290344
8.608,0.00448417,0.21698,0.0134497,0.0236154,-0.000596146,-0.145189,-0.0197849,-0.018698,-0.0247641
9.146,-0.00805169,0.20422,0.0495569,-0.00284306,0.00860255,-0.150997,-0.030169,-0.0845983,-0.0167067
9.684,-0.0187093,0.214201,0.0333071,0.00297946,0.00414719,-0.072036,-0.0314783,-0.074648,-0.0534196
10.222,0.0628004,0.22051,0.123821,-0.00433215,0.00304184,0.024602,0.00808328,-0.00878134,-0.0153357
10.76,0.0628252,0.136899,0.210755,0.0140406,-0.0052313,-0.0313705,0.00386503,0.0136262,0.0148003
11.298,0.00868381,0.153335,0.153581,0.00120937,0.0266851,-0.0743433,-0.00118046,-0.0378287,0.046085
11.836,0.0349458,0.155943,0.0668216,-0.0163927,-0.00149535,0.0542656,-0.0431773,-0.0281139,-0.048308
12.374,0.0988505,0.195792,0.0542873,-0.0171852,-0.0417668,0.279831,0.0379709,0.0845373,0.00545551
12.912,0.119635,0.20564,0.13762,-0.0155996,-0.0764821,0.417747,0.133532,0.160917,0.147773
13.45,0.116813,0.21891,0.242916,-0.029674,-0.0765339,0.625098,0.173631,0.192398,0.0664947
13.988,0.178422,0.195551,0.219269,-0.0380196,-0.089868,0.680767,0.234247,0.173286,0.0664888
14.526,0.133702,0.141122,0.088447,-0.00851435,-0.0392571,0.301505,0.223567,0.0424471,0.0820384
15.064,0.0526854,0.0669791,-0.000199672,-0.00737759,-0.0428747,0.136145,0.0930858,-0.0128587,-0.00693609
15.602,0.0738011,0.228681,0.225475,-0.0178861,0.00104753,0.155143,0.0749335,-0.0336231,0.0261948
16.14,0.0916377,0.140542,0.130212,-0.000654958,0.00277936,0.0700344,0.0275551,-0.0304634,0.035243
16.678,0.0727925,0.200398,0.116451,0.00443666,-0.0243034,0.0655779,0.0312973,-0.0107933,0.00294917
17.216,0.0554813,0.175432,0.035811,0.0335331,-0.000477952,-0.0234617,0.0120721,0.0300179,-0.0128975
17.754,0.0359005,0.210477,0.129054,-0.00104926,-0.0286404,0.0513291,0.0101802,0.0288753,-0.0336588
