time,accX,accY,accZ,gyroX,gyroY,gyroZ,d_uncMagX,d_uncMagY,d_uncMagZ
0,0.114626,0.0775512,-0.0354213,-0.0120827,-0.0323022,0.170678,-0.0229432,-0.100457,0.0342718
0.4672,0.131524,0.0781598,-0.00959471,-0.0100464,-0.0452211,0.288072,0.0130235,0.192061,0.0350662
0.9344,0.142266,0.0791265,-0.116682,-0.0160323,-0.0417476,0.289254,0.026278,0.167125,0.0589351
1.4016,0.140038,0.0821076,0.106967,-0.0146406,-0.0385658,0.321738,0.0372552,0.2031,0.0469992
1.8688,0.166865,0.0871852,0.0373599,-0.0127973,-0.0180178,0.318314,0.0374333,0.185316,-0.0139619
2.336,0.198895,0.0743373,0.197235,-0.0260092,-0.0541829,0.344109,0.0791376,0.19117,0.0221962
2.8032,0.181713,0.0911532,0.109357,-0.0297262,-0.0342456,0.284035,0.107775,0.144004,0.0911303
3.2704,0.178565,0.107859,0.0343531,-0.00901244,-0.0513841,0.208056,0.0612213,0.0940227,0.0749154
3.7376,0.107611,0.109177,0.199916,-0.0113582,-0.0509767,0.169748,0.0825578,0.0711952,0.0405309
4.2048,0.113664,0.136249,0.0385167,0.00570709,0.0221373,0.0798884,0.0705255,0.0434659,0.0361333
4.672,0.0717045,0.101726,-0.0159002,0.0114643,-0.0102265,-0.0465755,-0.00792717,0.00492939,0.0135198
5.1392,-0.0151112,0.100722,0.179303,-0.00357515,-0.00134357,-0.0668502,0.0122715,-0.0154615,-0.00623915
5.6064,0.000218349,0.119614,-0.0865587,0.0202157,0.0394834,-0.0727335,-0.0349854,-0.00146638,-0.00502904
6.0736,0.0228765,0.136768,0.0303432,-0.014251,-0.00880704,-0.0793073,-0.0451333,-0.026929,-0.0519197
6.5408,-0.0274674,0.173892,0.0368787,0.0186617,0.022359,-0.0902968,-0.0276683,-0.0442571,-0.015579
7.008,0.0163396,0.190174,0.158433,0.00424466,0.0234418,-0.0781843,-0.0323511,-0.0471742,0.044118
7.4752,0.00629743,0.209261,0.208038,0.00798554,-0.00199286,-0.0793616,-0.0576399,-0.0384608,-0.0569886
7.9424,0.0257156,0.181703,0.106028,-0.00232229,0.0192087,-0.0674999,-0.0556507,-0.0214842,-0.0546127
8.4096,0.0335241,0.173537,-0.0311936,0.014143,0.00144372,-0.0790885,-0.0137746,-0.0251781,0.0166758
8.8768,0.0201794,0.158217,-0.0109652,0.0182975,0.0148533,-0.100705,-0.0201852,0.0164151,-0.0399963
9.344,-0.00393357,0.203489,0.359208,-0.00290378,-0.00310725,-0.121182,-0.0137733,-0.062504,-0.0374703
9.8112,0.00454653,0.243156,0.0135445,-0.000339894,0.016229,-0.1026,-0.0103567,-0.079632,0.0406339
10.2784,0.0175899,0.238427,0.188233,0.00640877,0.00377218,-0.109462,-0.0220765,-0.0449827,-0.023846
10.7456,0.0182074,0.227426,0.174062,0.00545259,0.00160942,-0.0845168,0.00256755,-0.065906,-0.0175719
11.2128,0.00567152,0.25576,0.238686,0.0149468,0.0114008,-0.0875609,-0.0309102,-0.0341524,-0.0345514
11.68,0.0278202,0.234954,0.341068,-0.00334916,0.00364555,0.0223663,0.000198153,-0.0302232,-0.00031866
12.1472,0.0691338,0.313743,0.270051,-0.0101729,-0.00804197,0.04,-0.0155101,0.0220927,-0.00480869
12.6144,0.041888,0.290032,0.389373,0.000186191,0.000495964,-0.0079122,-0.030911,-0.067921,-0.0288019
