time,accX,accY,accZ,gyroX,gyroY,gyroZ,d_uncMagX,d_uncMagY,d_uncMagZ
0,0.0742764,0.157303,0.0660166,-0.00434106,0.011507,0.0473249,0.00488742,0.0194026,-0.0255671
0.45,0.0692932,0.107721,-0.0235381,-0.00967923,-0.019273,0.125956,0.0401514,0.0464991,0.0250909
0.9,0.0893631,0.145919,0.0428818,0.00143089,-0.018,0.116527,0.0422657,0.0580436,0.0437286
1.35,0.06963,0.133105,-0.0129224,-0.00967335,-0.0342228,0.141888,0.0532223,0.0969138,-0.0600656
1.8,0.0854067,0.13375,0.114189,-0.00770787,0.00381428,0.12829,0.0301706,0.0957605,-0.121931
2.25,0.0783442,0.119074,0.103324,-0.0118594,-0.00799384,0.131631,0.0339408,0.0772883,-0.00841753
2.7,0.112408,0.144062,0.176924,-0.0195557,-0.0242331,0.10985,-0.0173269,0.0749009,0.0436023
3.15,0.0587523,0.118949,-0.0136424,-0.00510624,-0.0253097,0.0557043,-0.00887872,0.0317537,0.0333383
3.6,0.0660663,0.135539,0.0899836,-0.00601596,0.00777746,0.038262,0.0231789,-0.00398939,0.092288
4.05,0.0901069,0.163668,0.0511836,0.00568402,-0.0122304,0.0350268,-0.0101755,0.0415472,-0.0153027
4.5,0.0629172,0.138037,-0.0661288,-0.00476671,-0.036488,0.0336487,0.013204,0.0328033,0.0146771
4.95,0.0575764,0.146056,0.0522172,-0.00249562,-0.00491653,0.0376154,0.0192195,0.0187014,-0.0138272
5.4,0.0593307,0.137668,0.0706602,0.00129361,-0.00437506,0.0299614,0.0252979,0.0334582,-0.0108433
5.85,0.0584839,0.134652,0.0385963,-0.011543,-0.00265382,0.0281461,0.019205,0.000813098,0.0326641
6.3,0.0614183,0.149685,0.14099,0.00589084,0.0131268,0.0183206,-0.00296825,0.00174806,-0.0333893
6.75,0.0518377,0.136669,-0.101994,0.0020151,-0.0164246,0.0117053,0.0259308,0.0149023,0.0208292
7.2,0.0403595,0.143304,0.276237,-0.0134356,0.000132498,0.0092294,0.00848272,0.0014088,-0.00921048
7.65,0.0242013,0.160497,0.228794,-0.00131868,0.0211969,-0.0184788,0.00222826,-0.0349214,0.0322186
8.1,0.0494596,0.13729,0.113002,-0.00406378,0.0073157,-0.0125694,-0.0252363,-0.0150131,0.0250677
8.55,0.0541847,0.149599,0.0860938,0.00146476,-0.0192651,-0.00796842,-0.00441152,0.0068633,-0.0102064
9,0.0213161,0.14793,0.0152119,-0.00790483,0.0114041,-0.0169307,0.0271237,-0.0173826,0.00984959
9.45,0.0478376,0.166969,0.130202,0.000510883,0.00106573,-0.0239282,-0.00632071,-0.0177903,0.027532
9.9,0.0208541,0.166018,0.0658574,0.0228096,-0.00613076,-0.0153862,-0.0184322,0.00146721,-0.0631891
10.35,0.0346256,0.131858,-0.063719,-0.00749164,0.0030903,-0.00699363,0.0044357,-0.0346083,0.0531746
10.8,0.031001,0.139802,-0.0724488,0.00916774,-0.00569697,0.00205926,0.0498049,-0.0258749,0.0506132
11.25,0.0350377,0.121329,-0.0164312,-0.00610084,-0.00876659,0.00476252,0.0146582,0.0533021,0.000954327
11.7,0.038217,0.152523,0.00276993,-0.00496973,0.00295602,-0.00140895,-0.0167992,0.0361965,0.000850716
12.15,0.0525689,0.138097,0.201101,0.0282445,0.0119311,-0.0188207,-0.0186594,0.00396136,-0.0190772
12.6,0.0248529,0.123948,-0.274785,-0.00325365,-0.0168004,-0.0343212,-0.0189948,0.0251987,-0.112705
13.05,0.0244501,0.1407,0.109,-0.00252374,0.017375,-0.0279096,0.0198147,-0.0249809,-0.0376858
13.5,0.0521708,0.143937,-0.0233067,-0.0171544,0.0121123,-0.0388693,-0.0182312,-0.0238585,0.0322177
13.95,0.0354789,0.149591,0.214652,-0.00909591,0.0155218,-0.0298626,-0.0522765,-0.0401688,-0.039957
14.4,0.0507885,0.12964,0.0493166,-0.00115783,0.0205854,-0.058136,-0.0620962,-0.020684,0.0263256
14.85,0.0178579,0.14051,-0.0909082,0.00269828,0.011869,-0.0788481,-0.0471515,-0.05205,-0.0163647
15.3,0.0402173,0.13686,-0.0483405,0.00983805,0.0186619,-0.108038,-0.0226384,-0.0365066,0.0151308
15.75,-0.00732217,0.133166,-0.105058,0.00577889,0.0160127,-0.145815,-0.0300537,-0.0651792,-0.00699198
16.2,0.00991738,0.163379,-0.0388085,0.00367879,0.0204409,-0.172099,-0.024448,-0.081766,-0.000580101
16.65,-0.00671589,0.170752,-0.00948985,0.0226263,0.0273293,-0.240049,-0.0291926,-0.140177,0.0424334
17.1,-0.0186989,0.151292,-0.103605,0.0123472,0.0439955,-0.280371,-0.00287837,-0.169825,0.0669916
17.55,-0.0150955,0.166973,0.0871358,0.0145735,0.0427245,-0.369604,-0.0346306,-0.208015,-0.0311249
18,-0.0746633,0.168369,0.0505723,0.0188781,0.0970694,-0.485673,0.012235,-0.232617,-0.0225711
18.45,-0.0479816,0.131432,-0.0666314,0.0275866,0.0789163,-0.494656,0.0757108,-0.335019,0.059412
18.9,-0.0592062,0.0992239,-0.0879923,0.0105835,0.0372409,-0.392103,0.132275,-0.281413,0.0278145
