time,accX,accY,accZ,gyroX,gyroY,gyroZ,d_uncMagX,d_uncMagY,d_uncMagZ
0,0.138207,0.175877,0.189511,-0.0139131,-0.078486,0.247021,0.00666015,0.0423044,0.0273923
0.3976,0.105296,0.0703631,-0.173358,-0.0175798,-0.0240651,0.286632,-0.0190695,0.193423,0.0243995
0.7952,0.148579,0.0953014,0.197782,-0.0145755,-0.0135598,0.294415,0.0256434,0.150311,0.0275113
1.1928,0.176636,0.0781412,0.116371,-0.0194146,-0.0603376,0.305181,-0.0243844,0.20941,-0.0747003
1.5904,0.145199,0.0810551,0.276476,-0.0150398,-0.0419693,0.314104,0.0316948,0.192455,0.044046
1.988,0.174042,0.0692515,0.0328936,-0.0324946,-0.0374014,0.319482,0.0984681,0.177986,0.113284
2.3856,0.186719,0.0854355,0.287897,-0.0140707,-0.0377539,0.307116,0.0674281,0.141426,0.0996948
2.7832,0.192725,0.0951284,0.151606,-0.0322909,-0.0398247,0.190892,0.0654262,0.122913,0.0516171
3.1808,0.089497,0.130945,0.000384311,0.0110092,-0.0137057,0.0499671,0.0895496,0.0379874,0.0416972
3.5784,0.0400044,0.10057,-0.167368,0.00390109,0.00407541,-0.0225256,0.00447881,0.0576619,-0.021419
3.976,0.0160297,0.12313,0.0054511,0.00220974,0.00760092,-0.0350643,0.00213881,-0.0359485,0.0446638
4.3736,0.0161956,0.118072,-0.182871,-0.00255576,-2.5699e-05,-0.0382366,-0.0120137,-0.00672692,-0.0451554
4.7712,0.0110033,0.105026,0.220457,0.00948485,0.00961809,-0.044519,-0.0103463,-0.0369102,0.01029
5.1688,0.0343533,0.0677435,-0.056223,-0.00278094,-0.00639433,-0.0402122,0.00297985,-0.00204979,0.00843442
5.5664,-0.0138187,0.14859,0.00162844,-0.0170262,0.0237225,-0.0536183,-0.0178206,-0.0408198,0.0316439
5.964,0.0109808,0.124086,-0.133001,0.00970235,0.014256,-0.0788635,-0.0273333,-0.0427655,0.00141713
6.3616,-0.0373551,0.148228,-0.0416552,-0.0110179,-0.0133037,-0.082314,-0.0253024,-0.0321891,-0.0358832
6.7592,-0.0422501,0.115324,-0.0391645,0.0113281,-0.00221157,-0.0377627,0.00643302,-0.0367163,0.0163135
7.1568,-0.00347214,0.116685,-0.0159616,0.012206,-0.0079097,0.0300773,-0.00557018,-0.0252131,-0.0072006
7.5544,0.0386149,0.116136,0.105779,-0.0141947,-0.00407482,0.0463486,0.00597212,0.0254943,-0.0255053
7.952,0.0412969,0.14662,0.0531889,-0.00284913,-0.00508904,0.0726924,0.0397666,0.0648447,0.0420034
8.3496,0.0754572,0.122282,-0.0131697,0.0337282,0.00493522,0.0948762,-3.49893e-05,0.0648677,0.0304154
8.7472,0.0973457,0.164508,0.506385,-0.036359,0.0065697,0.0912967,0.0517857,0.0652281,-0.0730843
9.1448,0.110592,0.272994,0.300203,-0.0186844,0.00313598,0.0856097,0.0138937,0.0137121,-0.021239
9.5424,0.0799909,0.213291,0.203452,-0.00804826,-0.0191098,0.0847368,-0.00874911,0.00534225,0.0740826
9.94,0.0950558,0.275182,0.0585982,-0.00643819,0.00766711,0.0828601,0.00112838,0.00595066,0.035111
10.3376,0.0792027,0.26986,0.227027,-0.0171401,-0.0495448,0.156313,0.0339712,0.0373211,0.0189712
10.7352,0.102286,0.295861,0.33994,-0.0110693,-0.0172284,0.243787,0.072447,0.0676659,0.0514434
11.1328,0.170277,0.181983,0.385686,-0.00140382,-0.0460294,0.236533,0.0519491,0.0957121,0.0199128
11.5304,0.0716492,0.218119,0.155955,-0.0446714,-0.0799978,0.253955,0.140183,0.0673782,0.0474095
11.928,0.0697492,0.234969,0.190904,-0.00118791,0.0272517,0.255415,0.144551,0.0359704,0.0211213
12.3256,0.141902,0.136316,0.206983,0.0123305,-0.0493328,0.294078,0.0157553,0.0675024,-0.0154547
12.7232,0.0901212,0.181064,0.0469164,-0.0262833,-0.0552686,0.438598,0.169666,0.035576,0.157524
13.1208,0.18922,0.138153,0.13385,-0.0306442,-0.0564934,0.475684,0.151185,0.00261482,0.0527866
13.5184,0.162651,0.205883,0.280725,-0.0104554,-0.0510964,0.289576,0.197547,-0.0263167,0.0583766
13.916,0.0942692,0.201147,0.1816,0.0107217,-0.00403892,0.0991709,0.0946075,-0.0222579,-0.0429297
14.3136,0.0614277,0.181392,0.302213,-0.0243111,-0.0297015,0.054449,0.0446811,-0.015022,-0.00183449
14.7112,0.0421965,0.228353,0.0817993,-0.0209343,0.0152808,0.0567816,0.0061163,-0.0342556,-0.00648406
15.1088,0.0846682,0.0998708,0.033253,-0.00111282,-0.00205441,0.0365752,0.0161293,-0.0383328,-0.0309179
15.5064,0.0380331,0.142424,0.00713853,0.0140005,-0.0091825,0.0221871,-0.00240726,0.00665589,-0.0366368
15.904,0.05953,0.100573,0.106411,0.0404612,0.0104975,0.0101292,-0.0155612,0.0475291,-0.0178
16.3016,0.0650147,0.127255,0.0578671,-0.00720016,-0.0171076,0.00650851,0.00448641,0.0524907,-0.00306013
16.6992,0.0298983,0.156207,-0.0834098,-0.00461736,0.00650738,0.0196939,0.0503025,-0.00424233,0.0798117
17.0968,0.0949566,0.184917,0.196054,-0.0200334,0.00858059,0.0195043,0.0191364,-0.0612216,0.0552731
17.4944,0.0360884,0.197581,0.0813372,0.00479655,-0.0164516,-0.0224437,-0.0145085,-0.00040174,-0.0338426
17.892,0.0419313,0.270108,0.255283,-0.0133832,0.0431887,-0.0490799,-0.0194548,0.0105161,-0.0606792
18.2896,0.0754065,0.190969,0.137913,0.0093258,0.00290444,-0.01796,-0.0384959,-0.00797911,0.0286209
18.6872,0.0606151,0.19607,0.088967,-0.017884,0.0052986,0.00073267,-0.00755782,-0.0761571,0.0563278
19.0848,0.0649919,0.301088,0.241744,0.00251293,-0.00500561,-0.0037115,-0.00223541,-0.153837,0.097471
19.4824,0.058465,0.161887,0.200246,0.0137481,-0.0168209,0.00567042,0.0555335,-0.135684,0.200746
19.88,0.0627865,0.164258,0.0659375,-0.0053162,0.0348723,-0.00350276,-0.0637543,-0.0704006,-0.0576695
20.2776,0.0644396,0.314836,0.214708,0.00119446,-0.00947676,0.0127439,-0.00358912,0.0202496,0.0133194
20.6752,0.0545957,0.0830572,0.0082867,0.0116742,0.00880345,0.00927407,0.00701916,0.024386,-0.0184769
21.0728,0.0596381,0.0944629,0.00175368,-0.0100537,0.00341475,0.00650209,0.0170184,0.0233216,-0.00148919
21.4704,0.0710846,0.0713929,-0.12057,-0.000238213,0.00841576,0.0159373,0.00109496,-0.00536515,0.0437812
21.868,0.0716035,0.102202,0.0546473,-0.00103635,-0.00202758,-0.0185061,0.0117345,0.0137732,-0.00118661
22.2656,0.0520811,0.179856,0.184865,0.00162011,-0.0149664,-0.00544236,0.011558,-0.0145028,0.0549351
22.6632,0.0675568,0.129317,0.0675604,-0.00064164,-0.00590369,-0.00169202,-0.015873,-0.0123541,0.0144517
23.0608,0.0528643,0.186265,0.212901,-0.00795162,-0.0135956,-0.000356967,0.0023641,0.00271176,-0.05214
23.4584,0.0573335,0.143194,0.0694775,-0.00855439,-0.00433485,-0.00100797,0.017487,0.0394153,-0.0272983
23.856,0.0618306,0.127346,0.107079,-0.00099117,0.00533783,-0.00220746,-0.0401212,-0.00737783,-0.0580972
24.2536,0.0652964,0.148319,0.0147433,-0.00331527,0.000638174,0.00146404,-0.00822518,0.0198522,-0.0931086
24.6512,0.0617164,0.13604,-0.0469357,-0.00325842,0.00785553,0.00242857,0.0184312,0.0114606,0.0161123
25.0488,0.0598031,0.178088,0.0344455,-0.00406572,-0.00515148,0.00510475,0.0390066,0.126559,-0.0441253
25.4464,0.057439,0.164966,0.0603812,0.00123608,0.00445955,-7.14744e-05,-0.026256,0.299459,-0.248901
25.844,0.0583772,0.13404,-0.0319183,-0.00230931,-0.00419869,0.0022525,0.0250485,0.370969,-0.00435642
26.2416,0.055431,0.152169,0.0560818,-0.00247041,0.00883334,0.00116606,0.0425323,0.439669,0.0415471
26.6392,0.0625979,0.154852,0.0486806,-0.00394521,-0.00427445,0.00140139,0.0443745,0.426836,0.161225
27.0368,0.0523073,0.154776,-0.0583162,-0.00140425,0.00389677,0.000742577,0.0360429,0.431149,0.171964
27.4344,0.0625173,0.155225,-0.063937,-0.00212731,-0.00178527,0.000387042,0.0577818,0.473773,0.363148
27.832,0.0574911,0.130316,-0.0110381,-8.42103e-05,0.00280077,0.00247727,0.0457202,0.412189,0.329277
28.2296,0.0599533,0.140959,-0.0096449,-0.00322841,-0.00748798,-1.69186e-05,0.115831,0.392063,0.534166
28.6272,0.0573217,0.144656,0.163187,0.00113214,0.00166919,-0.0016335,0.044644,0.210611,0.458192
29.0248,0.0632149,0.105174,-0.0756896,0.000976965,-0.0172049,-0.010685,-0.00758391,0.0128787,0.00364816
29.4224,0.0455967,0.136674,0.115125,0.00406191,-0.00680856,-0.0488276,0.00647664,0.0162058,-0.0336271
29.82,0.0195875,0.177683,0.0914291,-0.000572346,-0.00538787,-0.0518575,-0.0210322,0.0135455,-0.0592382
30.2176,0.036453,0.14398,0.0613091,-0.00277197,0.0157709,-0.0301414,-0.0106101,0.00994206,0.0484363
30.6152,0.029027,0.155092,0.126029,-0.00956641,-0.00540123,-0.00470632,0.0045062,0.00407466,-0.0471005
31.0128,0.0340181,0.20381,0.284645,0.00653099,-0.00786635,0.0197663,0.0391443,-0.0231843,0.0866632
31.4104,0.0388356,0.209095,0.122801,-0.00340491,-0.00645068,0.00711451,-0.0290205,-0.11063,-0.110808
31.808,0.0217479,0.129718,0.161054,0.00567224,0.0186254,0.0027305,-0.0132203,-0.0573329,-0.0930629
32.2056,0.0462008,0.132569,-0.0638079,-0.00461946,-0.01681,0.028073,-0.0300828,-0.00741194,-0.0833674
32.6032,0.0240892,0.15664,0.0757059,0.00369673,-0.000341888,0.0431199,0.0464342,-0.0026953,0.0924932
33.0008,0.0328531,0.177941,-0.0964043,0.00604926,-0.0343881,0.0134088,-0.00648048,-0.0241305,-0.124882
33.3984,0.0295035,0.140477,0.0184221,0.00815199,-0.00892319,-0.00669022,-0.0634845,-0.0376912,-0.186029
33.796,0.0510691,0.225588,0.175006,-0.0132742,-0.00701368,-0.0205207,0.0353836,-0.252374,0.0636949
34.1936,0.00420568,0.261738,0.316854,-0.00448884,-0.00100276,0.0361967,0.0575672,-0.158623,0.0971946
34.5912,0.0256316,0.232701,0.255432,-0.00191461,-0.0173757,0.122698,0.0155379,0.00952724,-0.0246773
34.9888,0.0651602,0.189005,0.235043,-0.00566161,0.0584046,-0.00941511,-0.0118028,-0.0421537,-0.00518527
35.3864,0.101778,0.163141,0.099268,0.00866869,-0.00668126,-0.027266,-0.0526112,0.0199895,-0.00741172
35.784,0.00649377,0.0778469,0.0885604,-0.00270887,-0.0287509,0.0615917,-0.0193516,-0.135421,-0.27234
36.1816,0.0545087,0.198899,0.114089,-0.00636903,-0.00579306,0.0797502,-0.0175452,-0.486656,-0.378377
36.5792,0.0536835,0.130536,0.102684,0.00968481,-0.00344867,0.0515621,-0.00239955,-0.518102,-0.287045
36.9768,0.0581966,0.175021,0.0555936,0.0047175,-0.0181162,0.0462489,-0.05067,-0.360793,-0.247385
37.3744,0.0228876,0.0742819,0.0427068,0.00640231,0.0158837,0.0278667,-0.0237185,-0.428912,-0.186685
37.772,0.0801581,0.110296,-0.0520694,-0.00574684,-0.0188301,0.00847522,-0.0166596,-0.390399,-0.0624335
38.1696,-0.00380392,0.0649819,-0.127781,-0.0252221,-0.00605831,0.0220376,-0.0417097,-0.385096,0.00901296
38.5672,0.0700723,0.145416,0.0947655,-0.0348147,0.0330004,0.0121376,-0.0547413,-0.318571,0.0633832
38.9648,0.0474711,0.188279,0.310235,-0.00641686,-0.000934039,0.0143514,-0.00871178,-0.21051,0.162168
39.3624,0.0515493,0.214825,-0.00959142,-0.0125761,-0.0180996,0.0912635,0.00550557,-0.0311497,-0.0618937
