time,accX,accY,accZ,gyroX,gyroY,gyroZ,d_uncMagX,d_uncMagY,d_uncMagZ
0,0.165981,0.0970064,0.0082112,-0.00661649,-0.00737955,0.0758889,-0.0547793,0.0128682,0.00410373
0.398,0.0221974,0.089542,0.028142,0.002573,-0.0499592,0.0549179,0.0367179,0.0850876,0.0124552
0.796,0.0598562,0.120463,0.00684096,-0.00828424,-0.00442093,0.175851,0.00147913,0.050001,-0.00214995
1.194,0.136242,0.134589,0.0655126,-0.00831495,-0.0496534,0.278985,-0.0402813,0.116751,-0.0894048
1.592,0.145939,0.109217,0.103175,-0.0306088,-0.0337134,0.32465,0.027561,0.199616,0.0611546
1.99,0.178311,0.0989866,-0.0648946,-0.0233422,-0.0432485,0.315764,0.0861289,0.167476,0.121445
2.388,0.154073,0.110521,0.0630516,-0.0206055,-0.0378844,0.276249,0.0447894,0.187876,-0.0791634
2.786,0.16228,0.110787,0.044865,0.000985668,-0.0215379,0.23168,0.055297,0.128824,0.0472054
3.184,0.135231,0.100474,0.152113,0.00580797,-0.0534902,0.222936,0.0728667,0.145749,0.0133902
3.582,0.129919,0.0965374,0.019719,-0.0122407,-0.0320129,0.223919,0.0958157,0.110603,0.0844515
3.98,0.15452,0.0951494,0.245149,-0.0211152,-0.0388721,0.206787,0.0754949,0.0563963,-0.00325631
4.378,0.108839,0.12228,-0.017979,-0.0191266,-0.018855,0.147531,0.0871557,0.0367929,0.00187203
4.776,0.108083,0.126158,-0.273927,0.0175425,-0.012259,0.124086,0.0293165,0.0396676,0.0193599
5.174,0.0764629,0.0938525,0.0849859,-0.0178923,-0.0051548,0.106461,0.0419619,0.062553,0.0540692
5.572,0.117855,0.137164,0.155163,-0.00943933,0.0121406,0.154878,0.0448757,-0.00369882,0.0848145
5.97,0.172152,0.155407,0.253302,-0.0142134,-0.0282573,0.0997886,0.0491435,-0.00635636,0.0280146
6.368,0.0684509,0.196756,0.0863171,-0.0112907,-0.0117469,-0.00800637,0.0216013,0.0192971,-0.00861255
6.766,0.0211651,0.205978,0.251102,0.0241233,0.0463064,-0.195138,-0.0308356,-0.00310914,-0.0185692
7.164,-0.115797,0.179214,-0.104526,0.0247295,0.0291018,-0.3028,-0.0765035,-0.0645174,0.018459
7.562,-0.113389,0.137643,-0.173881,0.00550266,0.047801,-0.287633,-0.114385,-0.0824766,-0.0612707
7.96,-0.105224,0.235891,0.0207523,0.0118438,0.0473052,-0.25387,-0.106078,-0.1215,-0.0136886
8.358,-0.0404096,0.210384,0.0304679,0.0318396,0.0205217,-0.247526,-0.0887591,-0.0925486,0.0100168
8.756,-0.0983907,0.127615,-0.0949936,0.0178308,0.0130499,-0.1457,-0.0722311,-0.0524874,-0.140091
9.154,0.0536496,0.10319,0.00983692,-0.00780222,0.013164,-0.0180052,-0.0116139,-0.0461356,-0.0667033
9.552,0.0294394,0.178263,0.247495,-0.00181852,-0.0174113,-0.0724946,0.0127515,-0.039226,-0.103504
9.95,0.000411773,0.186825,0.174542,-0.0177519,0.0294966,-0.0573538,0.02209,-0.0317596,-0.0798272
10.348,0.0446586,0.147408,0.00713536,0.00819432,-0.00946769,-0.0445877,-0.150567,0.0335898,-0.160601
10.746,0.0419459,0.101449,0.190519,0.0168889,-0.0233072,-0.0474594,-0.0927038,-0.00617204,0.0787667
11.144,0.00104982,0.104861,0.163007,-0.0310796,-0.00937565,-0.0547392,0.0478841,0.00354719,0.144877
11.542,-0.0148546,0.15907,0.0833062,0.00426501,0.0431769,-0.0661832,0.0395775,-0.0739474,0.0607582
11.94,0.0230115,0.269066,0.217795,-0.00205694,-0.0072818,0.0238102,-0.0186873,-0.0585111,0.0510005
12.338,0.0406623,0.165431,0.197453,-0.000831334,0.00729195,0.205754,0.0359934,0.0390511,0.0432395
12.736,0.162958,0.226262,0.180955,-0.0500629,-0.0683758,0.361539,0.0488737,0.115687,-0.0382088
13.134,0.155242,0.224463,0.264385,-0.000765476,-0.0567266,0.498161,0.157579,0.112736,0.182889
13.532,0.213811,0.118513,0.0931315,-0.0217493,-0.0562441,0.424413,0.165302,0.211016,0.0745856
13.93,0.110141,0.197406,0.164514,-0.000142973,-0.0298934,0.322538,0.138864,0.123367,0.0288336
14.328,0.181713,0.269126,0.258609,-0.017983,-0.0877911,0.420744,0.14525,0.111187,0.0429965
14.726,0.0754118,0.254711,0.379899,-0.0347327,-0.0988974,0.473892,0.217617,0.0398178,0.115811
15.124,0.125684,0.203395,0.120318,-0.036231,-0.00972472,0.386503,0.213151,-0.0270315,0.0346353
15.522,0.0958184,0.218998,0.184828,-0.013198,-0.0275111,0.262004,0.0943732,-0.04382,0.0159512
15.92,0.0978952,0.162407,0.0958982,-0.0182107,-0.0492366,0.289574,0.104531,-0.0410043,0.0240294
16.318,0.10194,0.285575,0.407766,-0.00713286,-0.0292042,0.129507,0.0838513,-0.036458,-0.0225025
16.716,0.0479681,0.209069,0.164196,0.00233923,-0.0190766,-0.0127904,0.0458944,-0.140499,0.10967
17.114,0.049953,0.174063,0.220303,0.00968452,-0.00304785,0.0105622,0.00225786,-0.135739,0.0576088
17.512,0.0516352,0.203801,0.111199,0.00166803,-0.00426777,-0.00348306,0.0232824,-0.0153461,0.122147
17.91,0.0419292,0.290451,0.265218,-0.00138518,0.0047628,0.0256899,0.000603728,0.00805825,0.0082703
18.308,0.0670054,0.161868,0.0341541,0.00202684,0.022171,-0.013656,-0.0053317,0.00769253,-0.056062
18.706,0.0590848,0.0284593,-0.148189,0.00336362,-0.001412,-0.0409442,-0.0156994,0.0012438,0.0263213
19.104,0.0332095,0.105318,-0.0321652,-0.0025711,-0.00589115,0.00211315,-0.0204487,0.0140893,-0.0181012
19.502,0.0484779,0.0735903,-0.0400188,0.000450797,0.0101096,0.00207675,0.00418865,6.05003e-05,-0.0134326
19.9,0.0424545,0.179393,-0.056068,-0.00481538,0.0105366,0.0136216,-0.00774184,0.0135514,0.0131243
20.298,0.055377,0.164122,-0.0352977,0.000701402,0.00445673,0.00430273,0.0148742,-0.0360204,0.0567931
20.696,0.06347,0.203908,0.211733,-0.0129327,-0.00309159,0.00599499,-0.010289,0.031157,-0.0576688
21.094,0.0546795,0.162862,0.0049935,-0.00673279,0.00615514,-0.00346596,-0.00957419,0.02415,-0.05655
21.492,0.052902,0.118845,-0.0489356,-0.00198093,-0.00286416,0.0059328,-0.0394199,0.00824337,-0.0889522
21.89,0.0526264,0.170346,0.111263,-0.00616463,-0.0032329,0.0202712,0.0118078,-0.0412989,-0.0129502
22.288,0.0493398,0.186391,0.160867,-0.00203369,-0.0121086,0.027414,0.0133869,0.0699519,-0.0678315
22.686,0.0542495,0.178629,0.0239093,-0.00424797,-0.00324871,0.0101929,0.0217485,0.16327,-0.104262
23.084,0.0476874,0.186863,0.0444761,0.000663944,-0.00655744,0.00533291,0.060571,0.28123,-0.0155187
23.482,0.0524163,0.152893,0.0298781,0.00115998,0.00657797,-0.00424097,0.0359829,0.347684,-0.0174802
23.88,0.0506286,0.171601,0.116483,-0.00147325,-0.00472377,0.00368096,0.0553051,0.436099,0.175094
24.278,0.0475691,0.133283,-0.0901278,0.00311878,0.00301464,-0.00166776,0.0631026,0.471122,0.191097
24.676,0.0530249,0.16314,-0.044278,-0.00357086,-0.00834334,0.00837295,-0.0130022,0.44476,0.113561
25.074,0.0468341,0.15476,-0.0815558,0.00212112,0.0035704,-0.00598138,0.0332872,0.441717,0.279145
25.472,0.0473514,0.167254,0.0557244,-0.00325006,0.000683272,-0.00689511,0.0166086,0.40045,0.365263
25.87,0.0507667,0.128833,-0.082963,0.00869505,0.00937156,-0.0173702,0.068809,0.348303,0.434707
26.268,0.0485717,0.140727,0.0208727,-0.00378076,0.00467465,-0.0165882,0.0199624,0.178038,0.302568
26.666,0.0469212,0.103172,0.0506863,0.0139753,0.0235727,-0.0435974,-0.0128747,0.0232475,0.0334454
27.064,0.03925,0.127464,-0.228603,0.0147134,0.0062735,-0.0255671,-0.0249692,0.0269907,-0.0153209
27.462,0.0807842,0.249479,0.312212,0.00759265,-0.00574379,0.0132258,0.0172737,0.0120188,-0.0179488
27.86,0.0398522,0.173482,0.0433007,0.0131308,-0.0336598,0.0246042,0.0166575,0.0141734,0.0185977
28.258,0.0382064,0.175493,0.0348197,-0.00454357,0.0278257,0.00721889,-0.0262585,0.0107633,-0.0300388
28.656,0.0590187,0.176521,0.322447,0.00154612,0.0558536,-0.00940567,0.0054125,-0.106859,-0.00503762
29.054,0.073955,0.118124,0.0171911,-0.00177769,-0.0111705,0.00464117,0.00507991,-0.0909255,-0.14873
29.452,0.0285575,0.137725,0.144204,-0.00180782,-0.0158232,0.0179065,-0.0263139,-0.0267298,-0.074194
29.85,0.0675891,0.144577,0.284019,-0.00107,0.0284646,0.0134842,0.0260248,0.0259158,-0.00959498
30.248,0.0515464,0.149859,0.177979,-0.00149511,-0.0143993,0.0193591,-0.000791841,-0.014818,0.0174297
30.646,0.0613895,0.138413,0.16753,7.45331e-06,-0.0139085,0.0107398,-0.0167152,-0.0293102,-0.0331582
31.044,0.0513897,0.129983,0.174848,-0.00115171,0.0198794,0.00590614,0.0242055,0.0165946,-0.00531658
