time,accX,accY,accZ,gyroX,gyroY,gyroZ,d_uncMagX,d_uncMagY,d_uncMagZ
0,0.120093,0.132428,0.116814,-0.00313027,-0.0127067,0.123992,-0.0124899,-0.10445,0.0126894
0.4012,0.132023,0.114397,0.0930619,-0.0104703,-0.0260088,0.234779,0.0254323,0.179424,-0.086388
0.8024,0.132256,0.189753,0.1871,-0.0150915,0.0103087,0.211905,0.0787961,0.113194,-0.0439878
1.2036,0.159367,0.173656,0.341351,-0.0227228,-0.0380326,0.236886,0.0846659,0.15007,0.0079264
1.6048,0.137402,0.197386,0.218201,-0.0294359,-0.0524237,0.219453,0.0346888,0.121043,0.00573855
2.006,0.126791,0.153464,0.100668,-0.0103404,-0.0175942,0.231631,0.0348494,0.104967,0.0475748
2.4072,0.159914,0.154074,-0.0395508,-0.0203865,-0.038885,0.202596,0.0887303,0.093217,0.0607333
2.8084,0.105024,0.162117,0.1038,0.00692325,-0.0355765,0.145109,0.093729,0.0775374,0.063938
3.2096,0.0920085,0.158837,0.112537,-0.018897,-0.0148653,0.0456047,0.0695936,0.0529716,0.0166997
3.6108,0.0403794,0.17305,0.179106,0.00967681,0.0133273,-0.0459384,0.0274448,-0.0296434,0.0641742
4.012,0.0239104,0.137074,0.0152419,0.0168514,0.0167002,-0.118521,-0.0566636,-0.0367643,0.000485965
4.4132,-0.00530368,0.145374,0.00168814,0.0090152,0.0183455,-0.145206,-0.0515458,-0.0175811,-0.0518711
4.8144,0.00406907,0.147595,0.0962256,-0.00102254,0.0131144,-0.168191,-0.0482568,-0.0823847,0.00683392
5.2156,-0.0626241,0.141234,0.0192294,0.0189354,0.0247777,-0.130593,-0.0659097,-0.0365138,-0.040134
5.6168,0.0548517,0.090645,0.0726316,-0.00420262,0.00218985,-0.0972447,-0.0602214,-0.0481899,-0.0785855
6.018,0.00218421,0.097365,0.185506,-0.0050055,-0.0311008,-0.0879686,-0.0068573,-0.0731112,0.0120865
6.4192,-0.00352629,0.118542,-0.000706242,-0.0042759,0.0185665,-0.0867522,-0.0262444,-0.0672969,0.00763924
6.8204,-0.019791,0.138103,0.0237619,0.0042022,0.0186206,-0.0885653,-0.0495472,-0.0659273,-0.021187
7.2216,0.00833392,0.118871,-0.083762,0.013007,0.022398,-0.0863789,-0.0332236,-0.0114257,-0.0310034
7.6228,-0.0131711,0.144808,-0.0753455,0.00158238,0.0230039,-0.0889635,-0.00162432,-0.0563746,0.0524063
8.024,0.036064,0.152819,0.035861,0.00173003,0.0175546,-0.0977652,-0.028764,-0.084145,0.00503776
8.4252,-0.016761,0.150404,0.116238,0.0105077,-0.0321739,-0.0528253,-0.00423724,-0.0469471,-0.00991408
8.8264,0.0309023,0.177947,0.171683,0.00447329,0.0123346,-0.00117305,0.0180788,-0.0752298,0.0413349
9.2276,0.0543639,0.180071,0.0281651,0.0124632,-0.0170962,0.00971729,-0.00228263,0.016678,0.0705306
9.6288,0.0397128,0.157205,-0.108899,-0.0111359,0.0203506,0.0231883,-0.013194,0.0983604,-0.00917203
10.03,0.0563405,0.123784,-0.0183527,0.0109472,-0.0134147,0.0425195,-0.0228996,0.0547432,-0.1305
10.4312,0.0786804,0.127323,0.107338,0.0237534,-0.0132664,0.0543746,0.0309003,0.0381358,0.0434091
