time,accX,accY,accZ,gyroX,gyroY,gyroZ,d_uncMagX,d_uncMagY,d_uncMagZ
0,0.0393624,0.15593,0.0996602,-0.00372908,0.00964741,-0.0110947,-0.0103698,-0.069664,0.0269736
0.4508,0.0401411,0.107707,0.00494194,0.00328367,0.000531097,0.0223821,-0.00763957,-0.0144726,0.052228
0.9016,0.0576807,0.114085,0.192693,-0.00346042,-0.0183224,0.0731338,0.0104348,0.0358014,-0.0211284
1.3524,0.0730924,0.10838,0.0701952,-0.00893337,-0.0112628,0.123483,-0.00278522,0.0669951,-0.0469306
1.8032,0.102083,0.120359,0.091175,-0.00358904,-0.0291425,0.150783,0.031945,0.0890143,0.00056791
2.254,0.104364,0.113098,0.0498655,-0.00947928,-0.0121742,0.154645,0.075988,0.0913287,-0.0413607
2.7048,0.125717,0.124759,0.108487,-0.019279,-0.00292523,0.150964,0.0333779,0.101576,-0.0600483
3.1556,0.137397,0.112692,0.239833,-0.0187523,-0.0430107,0.146436,0.0304499,0.062603,0.064307
3.6064,0.0836113,0.142037,0.0115443,-0.00731648,0.00257324,0.0946553,0.00301215,0.0461539,0.0822788
4.0572,0.0960225,0.17548,0.0203944,0.00108416,0.0132429,0.0652438,0.0113816,0.0613684,-0.00582552
4.508,0.0854601,0.160576,0.122597,0.00565448,-0.0288284,0.051454,0.00576084,0.0562954,-0.0231318
4.9588,0.0500773,0.160292,0.0518306,-0.00102556,0.00674929,0.0243879,0.0168324,0.0486897,-0.0259502
5.4096,0.056602,0.146047,0.15537,0.00454335,-0.00263676,-0.00931401,0.00466632,-0.00691895,0.02453
5.8604,0.0316361,0.177189,-0.00231381,-0.00251857,-0.0089142,-0.0133227,0.00448085,0.00965613,-0.00184861
6.3112,0.051319,0.146107,-0.134048,0.0186849,-0.018745,-0.0165315,-0.0202135,-0.00770321,-0.0313293
6.762,0.0292288,0.138554,0.0186734,-0.0123996,-0.00539326,0.00509426,0.0459663,-0.00292389,0.0635481
7.2128,0.0468158,0.188776,-0.0411901,-0.00628642,-0.0127092,0.00404514,-0.0293141,-0.0446627,0.00026338
7.6636,0.0419691,0.154456,-0.193356,-0.00549544,-0.013965,0.0008052,-0.0231424,0.0103735,-0.0636091
8.1144,0.063014,0.171692,0.0109403,0.00298653,-0.0167177,0.00323527,0.00405148,0.00904525,0.0274584
8.5652,0.0237903,0.150494,0.00855817,-0.00949538,-0.0110957,0.00854286,0.0250974,0.00707534,0.013681
9.016,0.0468265,0.168447,0.133473,0.00283533,-0.00123285,-0.000315226,-0.00744245,-0.0142079,0.00439379
9.4668,0.0240755,0.144305,-0.0898319,0.0232859,0.000956735,-0.00105248,0.00475937,0.0326702,0.0152424
9.9176,0.0380305,0.147308,-0.0242894,-0.00834547,0.0175918,-0.00702726,-0.0077012,-0.0149781,0.000485979
10.3684,0.0456492,0.153044,0.0388749,0.0162767,-0.0150631,-0.00143218,0.0304104,-0.0149703,0.00828742
10.8192,0.0356892,0.134905,0.097314,-0.0145361,-0.000674871,-0.0141887,0.0180818,0.0233742,0.0359551
11.27,0.0209202,0.166065,0.0527628,0.00962036,0.00503581,-0.0203076,-0.0105929,-0.0171956,-0.0225885
11.7208,0.0360982,0.153287,0.0623178,0.0216427,0.0019362,-0.0336934,0.00562427,-0.00610011,0.0756813
12.1716,0.0197617,0.133403,-0.0708811,0.000984206,0.00278944,-0.0438397,0.0109742,0.00504036,-0.0439514
12.6224,0.033457,0.129763,0.00354614,-0.00970055,0.0133418,-0.0483472,-0.0213289,-0.0303305,-0.0336336
13.0732,0.0302951,0.133839,0.0776882,-0.0122638,0.00208347,-0.0520991,-0.0552385,-0.0423154,-0.061017
13.524,0.0281442,0.130507,0.113818,0.0021743,0.0157194,-0.0507963,-0.0418574,-0.0415589,0.0123917
13.9748,0.0238637,0.151461,0.0566874,0.000908486,0.00984366,-0.0525498,-0.0379503,-0.033883,-0.0174667
14.4256,0.0507555,0.173037,0.171522,0.00102046,0.0128492,-0.0684533,-0.0113838,-0.0485256,0.0352692
14.8764,0.0293441,0.159974,0.0447833,0.014783,0.0109229,-0.147111,-0.0146372,-0.0481521,0.00342398
15.3272,-0.0224612,0.16681,0.0975504,0.00726819,0.0270013,-0.200506,-0.0354395,-0.105283,0.00925782
15.778,0.0101298,0.192505,0.0555226,0.0113905,0.035467,-0.259111,-0.0366092,-0.134267,-0.0136419
16.2288,-0.0487734,0.179223,0.0950058,0.0195418,0.0389298,-0.318071,-0.0283596,-0.174517,0.025436
16.6796,-0.0407509,0.182822,0.00977345,0.0148471,0.0967606,-0.30235,-0.0357693,-0.203376,-0.0253086
17.1304,0.0313352,0.1345,0.0650212,0.00843261,0.0250449,-0.290279,-0.0118091,-0.172955,-0.0287834
17.5812,-0.0362501,0.150655,-0.0197579,0.00896901,0.0184341,-0.23705,0.0423115,-0.172673,0.00828186
18.032,0.0261118,0.126058,0.120754,0.0320555,0.0382329,-0.239896,0.0465284,-0.135365,0.054064
18.4828,-0.0112391,0.111906,-0.12396,0.0210149,0.0392321,-0.299563,0.0575646,-0.127597,0.00808648
18.9336,-0.0011235,0.0842973,0.000233919,0.0188287,0.0392031,-0.31923,0.0700358,-0.165915,-0.00858429
19.3844,-0.0345626,0.113721,-0.0718472,0.0179069,0.0358965,-0.330652,0.105301,-0.144815,0.00113778
19.8352,-0.030302,0.107473,0.00913548,0.00863973,0.0411148,-0.28056,0.101168,-0.143646,0.00882214
20.286,-0.0189013,0.130047,-0.00942335,0.0119057,0.0246026,-0.166602,0.0927377,-0.110977,0.0160706
20.7368,0.0238545,0.0974419,0.0435231,0.0046618,0.0213967,-0.0552798,0.0716351,-0.0437061,0.022467
21.1876,0.0647244,0.181748,0.172186,-0.00113882,-0.00341717,0.00479797,0.0152499,0.00180403,-0.0241012
21.6384,0.067168,0.206132,0.160396,-0.00387542,0.00429968,-0.0011672,0.0104291,-0.0136555,0.0540699
22.0892,0.0753868,0.218291,0.132081,0.0009322,-0.00145205,-0.00697358,0.0297834,-0.0424749,0.0385601
22.54,0.0756415,0.143857,0.1762,-0.00802189,-0.0151726,-0.00966607,0.0107132,0.00332595,-0.0109268
22.9908,0.0342511,0.165514,0.102619,-0.0284319,-0.00373618,0.00110194,0.00890534,-0.0255916,-0.00185112
23.4416,0.0856224,0.127387,0.132426,0.00920025,0.016414,-0.00576014,-0.0114468,-0.0271779,-0.0333552
23.8924,0.0488525,0.0801937,0.0832694,-0.0104247,0.0123656,-0.00710091,0.00658648,-0.00936358,-0.0229099
24.3432,0.0659163,0.119134,0.0878342,0.034849,0.0112652,-0.0172238,0.0183514,-0.00855006,0.0455329
24.794,0.0564216,0.0953035,0.0417597,-0.00213015,0.000526745,-0.0111906,0.0128633,0.0450654,0.00367589
25.2448,0.0643672,0.14333,-0.0250805,0.00808282,-0.00995802,-0.0110052,0.00648978,-0.00122411,-0.0448448
25.6956,0.0641396,0.125389,-0.0495487,-0.00283148,0.0129375,-0.0100462,-0.00845354,0.0267359,-0.0135643
26.1464,0.0600031,0.142016,0.120702,0.00287186,-0.00315325,-0.00253129,0.0159357,-0.0270986,0.0390968
26.5972,0.054655,0.111475,-0.040742,-0.00361736,0.00626391,0.0244803,-0.00507282,0.0343777,-0.0697409
27.048,0.0782856,0.120381,0.0528474,0.00132464,-0.000592765,0.0239149,0.00739662,0.0097982,0.0153603
27.4988,0.0546392,0.10152,0.120839,0.00101737,-0.00507045,0.0214625,-0.0524334,0.00220588,-0.0119414
27.9496,0.0735369,0.114486,0.0187915,-0.000549455,-0.00369525,0.00865788,0.00120024,0.0175587,0.0298656
28.4004,0.0666904,0.118753,-0.0411274,0.000856272,0.000547079,-0.00912709,0.0366964,-0.00881419,0.0725406
28.8512,0.0544506,0.127318,-0.0283681,-0.00133475,-0.00615662,-0.0209041,0.0034635,-0.0290746,0.0430163
29.302,0.0538759,0.133993,0.0350261,-0.00285499,0.00369091,-0.00877093,0.00146419,-0.0316221,0.00841047
29.7528,0.0578435,0.126867,0.111616,0.00165085,-0.002601,-0.00245015,0.00958157,0.0169517,-0.0328476
30.2036,0.0594456,0.140768,0.164291,-0.00169563,0.0177486,-0.000150256,-0.00436813,-0.00849146,0.00512971
30.6544,0.0725509,0.147658,0.140036,-0.00368278,-0.00630397,-0.00359951,-0.00615082,0.00370168,-0.0694193
31.1052,0.0515856,0.15266,0.125233,-0.0129686,-0.00640937,-0.000870281,-0.0060732,-0.0301376,0.0195194
31.556,0.0651759,0.175177,0.14627,-0.00255774,0.00205623,-0.00411406,-0.000784848,0.0998611,-0.0975895
32.0068,0.0583864,0.15991,0.143903,-0.00579657,0.00301445,-0.00193449,0.0200336,0.204239,-0.0781482
32.4576,0.0607926,0.156142,0.0280714,-0.00193356,-0.00718493,0.00462626,0.000741352,0.287024,-0.102736
32.9084,0.0518858,0.155712,-0.0027144,0.00185553,-0.00211084,0.0114562,0.0314561,0.309549,0.0706872
33.3592,0.064933,0.165445,0.00885347,0.00406205,6.87749e-05,-0.0067691,0.01479,0.31995,0.0461469
33.81,0.0533981,0.158468,0.0624889,-0.00171433,0.00207279,-0.0121898,0.0377115,0.327581,0.124398
34.2608,0.0617724,0.139731,0.0240146,0.00248565,-0.000608275,-0.00784974,0.0282369,0.325021,0.117274
34.7116,0.0568459,0.115687,-0.00282855,-0.00136386,-0.000933324,-0.000957403,0.0523021,0.284334,0.230279
35.1624,0.0617811,0.122806,0.0427959,0.00158941,-0.00288697,0.00265923,0.0318455,0.138154,0.222034
35.6132,0.0575642,0.132233,0.0391234,-0.00449632,0.00282797,0.004192,-0.0335458,0.0185906,-0.0826516
36.064,0.0595449,0.125049,0.0179633,0.00345598,-0.00659425,0.00159676,0.0106561,-0.106186,0.0182129
36.5148,0.0617048,0.139147,-0.000711995,0.00021625,-0.00828961,0.00197926,-0.00907595,-0.0719253,0.0548986
36.9656,0.0563022,0.132137,0.112274,0.00351236,0.00802185,-0.000706626,-0.0210847,0.0291436,-0.084014
37.4164,0.0373027,0.154414,0.0864082,-0.00466207,0.00543302,0.00138418,0.0145988,-0.0381708,0.0575567
37.8672,0.0826681,0.165591,-0.0830591,0.00389218,0.0131048,-0.00204522,-0.00136323,-0.00714765,-0.020952
38.318,0.0437875,0.114963,0.032392,0.00175381,-0.0185875,0.000494329,-0.0369962,-0.0060378,-0.10279
38.7688,0.0602967,0.131344,0.0716421,0.00129477,-0.000289066,-0.00120459,-0.0239767,-0.0175492,-0.0577206
39.2196,0.0594919,0.140314,0.0512938,0.00143941,0.00268294,0.00024488,0.0311947,-0.118033,0.0509334
39.6704,0.0642127,0.23735,0.244456,-0.00167946,0.0110763,-0.000424534,0.02326,-0.0551853,0.0573787
40.1212,0.0615572,0.208437,0.170514,-0.00423864,0.0102919,0.000340494,0.0284939,-0.0252551,0.00892747
40.572,0.0608349,0.186223,0.150341,4.69827e-05,5.60867e-05,0.00798178,-0.00657121,0.00381876,0.000790458
41.0228,0.0541432,0.113181,-0.00911936,-0.00531115,0.000577253,0.0299671,-0.0176884,-0.0320266,-0.0642818
41.4736,0.0530899,0.154477,0.0867625,-0.0049344,-0.0129554,0.0335422,-0.00771502,-0.198369,-0.104871
41.9244,0.0703807,0.146808,0.0636333,0.00590895,0.00371242,0.0113951,-0.0488099,-0.288844,-0.172312
42.3752,0.0550932,0.13514,-0.0253667,0.00902484,-0.00980867,-0.00743107,-0.0605264,-0.285297,-0.104429
42.826,0.0587482,0.110308,0.0185039,0.00633014,0.0141236,-0.0127856,-0.0168118,-0.291665,-0.0375446
43.2768,0.0625898,0.118476,-0.0582643,-0.00383181,-0.0110698,-0.000925444,-0.00982993,-0.277748,-0.0542486
43.7276,0.0528161,0.117991,0.0116548,-0.00165784,-0.000840608,0.00190455,-0.0167019,-0.230599,0.0394662
44.1784,0.0636336,0.108307,0.0455775,0.000500028,0.000779305,0.00407901,0.00498375,-0.0438702,0.0323426
44.6292,0.058174,0.141432,0.0126074,0.00275787,-0.000689289,0.012827,0.034556,-0.0435811,0.0821905
