time,accX,accY,accZ,gyroX,gyroY,gyroZ,d_uncMagX,d_uncMagY,d_uncMagZ
0,0.102715,0.0653451,-0.169987,-0.00341698,-0.0323631,0.15723,-0.0192763,0.0368912,-0.0102413
0.378,0.0872666,0.0955639,0.0738339,-0.00960271,-0.0297031,0.199505,0.0205699,0.143511,0.0119599
0.756,0.112446,0.0768914,0.0971508,-0.013598,-0.0461717,0.27193,0.00555832,0.113439,0.0537557
1.134,0.121487,0.0991551,0.148396,-0.0156368,-0.0150409,0.316256,0.0217292,0.203008,-0.0412106
1.512,0.193685,0.0774841,0.124503,-0.0156649,-0.034544,0.320498,0.0141658,0.20107,-0.0411947
1.89,0.163012,0.0855503,0.0523388,-0.0130281,-0.0288116,0.33745,0.043228,0.18548,0.0297722
2.268,0.239069,0.0780967,0.126931,-0.0337704,-0.0568897,0.301346,0.0893998,0.164404,0.067738
2.646,0.131071,0.111086,0.0926091,-0.022351,-0.0624111,0.262377,0.0901525,0.13686,0.0804379
3.024,0.171318,0.108042,0.0794651,-0.0160946,-0.00967808,0.215074,0.0996734,0.10145,0.0783639
3.402,0.138048,0.143806,0.0290937,0.00538992,-0.0225959,0.139334,0.0463338,0.0643938,0.0580528
3.78,0.115936,0.0927361,0.155511,-0.0112301,-0.0474569,0.111887,0.0567841,0.0487484,0.0768334
4.158,0.0538068,0.150854,-0.0270404,-0.01232,-0.0210788,0.10625,0.0610786,0.0311604,-0.0174864
4.536,0.0983205,0.135905,-0.129424,0.0138436,0.0117313,0.100024,0.0475205,0.0308611,0.0584518
4.914,0.0919249,0.135623,0.236966,-0.0144331,-0.0202226,0.0686946,0.0108086,0.0325037,0.0211616
5.292,0.0748689,0.168407,0.188992,0.0045487,-0.020156,0.0479421,0.0137178,0.019323,0.0162377
5.67,0.0136125,0.168669,0.220969,-4.22184e-05,0.0173982,0.0153068,0.0520801,0.00844011,0.0437696
6.048,0.065919,0.163963,0.213619,-0.00775247,0.00667728,-0.00050954,-0.0410404,0.00305302,-0.0565386
6.426,0.0440005,0.188568,-0.0167026,0.00344619,-0.0182178,-0.00511334,-0.00417823,0.00893762,-0.0393488
6.804,0.0325931,0.174697,0.121798,0.0143553,0.0243667,-0.0559824,0.0234242,0.0044165,-0.014581
7.182,0.0250231,0.154308,0.0517616,0.0137365,0.0218895,-0.154921,-0.0379999,-0.0182724,0.00431649
7.56,-0.0319121,0.160023,0.0189814,0.011608,0.0203603,-0.20951,-0.0745452,-0.0728354,0.0314715
7.938,-0.0493849,0.126975,-0.0879725,0.020521,0.0282791,-0.217791,-0.0694015,-0.059347,-0.0154196
8.316,-0.0527241,0.103788,-0.154604,-0.00051298,0.0431528,-0.222815,-0.087564,-0.0905653,-0.0707751
8.694,-0.0525709,0.129871,-0.0675954,0.0102323,0.0335827,-0.188509,-0.0932309,-0.135823,-0.057826
9.072,-0.0254306,0.135713,0.197011,0.0193878,0.0142409,-0.113946,-0.0740653,-0.0717117,-0.0215998
9.45,0.0239828,0.17588,0.0679861,0.00766821,0.00418258,-0.100662,-0.0387142,0.0248572,-0.0409616
9.828,0.0086598,0.184775,0.175517,0.000752085,0.0120454,-0.115692,0.0280799,-0.0577198,0.0191452
10.206,-0.0152434,0.262811,0.139163,-0.000411915,0.0134261,-0.109647,-0.00215102,-0.0768452,-0.0243773
10.584,0.0450238,0.207617,0.279704,0.00547877,0.00743272,-0.130192,-0.0359733,-0.0439609,-0.0464808
10.962,-0.0292485,0.319721,0.237746,0.00808146,-0.00534236,-0.186577,-0.0190466,-0.0960594,-0.0323214
11.34,-0.051499,0.235958,0.276262,0.0120122,0.00331616,-0.0854393,0.0190054,-0.104888,0.0704326
11.718,0.0230586,0.32669,0.300012,0.00616622,0.00302538,0.053694,-0.00338129,0.00475802,-0.0261719
12.096,0.098207,0.302514,0.349597,-0.00532504,-0.00957888,0.128379,0.000205526,0.0553368,-0.0112985
12.474,0.0619642,0.352243,0.401556,-0.00252114,-0.0199642,0.0363136,0.0300164,0.0101286,0.122905
12.852,0.0519042,0.228351,0.208503,0.00565387,0.0253073,-0.00839612,-0.0175782,-0.0457862,-0.0597092
13.23,0.0523943,0.104704,-0.125387,0.00128186,0.00489583,0.00325474,-0.0118582,-0.100414,0.0156723
13.608,0.0396385,0.140463,0.140366,-0.000931482,-0.00858487,-0.00781215,-0.0144311,-0.0452539,0.0117452
13.986,0.0399516,0.172952,0.092395,0.00746809,-0.00203553,0.0010915,-0.00762815,-0.0302705,0.0894608
14.364,0.0563092,0.1121,-0.0903828,0.0103802,-0.00378788,-0.00369586,-0.0293043,-0.0373944,0.00876394
14.742,0.0393427,0.260296,0.214711,-0.0031486,-0.00107582,0.00687902,-0.0193492,0.00325949,0.0152887
15.12,0.0404614,0.174098,0.148585,0.00643835,-0.000779747,0.0223511,0.020772,0.0276206,0.00831109
15.498,0.0345788,0.00358523,-0.0861882,-0.000695809,-0.0105038,0.00852421,0.00545686,-0.00440442,0.0341933
