time,accX,accY,accZ,gyroX,gyroY,gyroZ,d_uncMagX,d_uncMagY,d_uncMagZ
0,0.0968562,0.0418037,-0.0774359,-0.00159341,-0.0316112,0.200783,0.00324977,0.0170375,0.0501328
0.4272,0.109629,0.105477,-0.0120565,-0.0144205,-0.0260834,0.179891,-0.0182459,0.149877,0.00617924
0.8544,0.0912425,0.0866306,0.0462528,-0.00563734,-0.027349,0.200238,0.0233477,0.115782,0.0324807
1.2816,0.125589,0.102175,-0.0176577,-0.0205107,0.00145408,0.190404,0.00056313,0.137391,-0.0199507
1.7088,0.134721,0.0887562,0.0938633,-0.006312,-0.0266986,0.196619,0.0229874,0.109759,-0.000186232
2.136,0.119034,0.110956,0.102698,-0.0231744,-0.0394569,0.190171,0.0474184,0.1181,0.0777093
2.5632,0.113124,0.0958409,0.136915,-0.00811045,-0.0289187,0.206995,0.044533,0.0632693,0.109711
2.9904,0.135082,0.111552,0.124987,-0.0309323,-0.0376733,0.226693,0.0586395,0.119835,0.0297041
3.4176,0.136011,0.112447,0.126334,0.00456631,-0.0341739,0.245875,0.0669208,0.103358,0.0585136
3.8448,0.17038,0.0909801,0.0816596,-0.00589437,-0.02933,0.22481,0.0622365,0.129289,-0.00854328
4.272,0.126973,0.120255,0.0305501,-0.00981823,-0.0287313,0.144535,0.0756173,0.0932495,0.0307694
4.6992,0.0894725,0.112937,-0.111779,-0.0118013,-0.0168684,0.136286,0.057856,0.0449926,0.0672328
5.1264,0.127191,0.123832,-0.0365574,0.00625344,-0.0193801,0.179003,0.0513679,0.0670067,-0.0291149
5.5536,0.107267,0.133677,0.255279,-0.0141347,-0.027713,0.189116,0.052378,0.0582373,0.0716687
5.9808,0.167271,0.117171,0.113347,-0.0129383,-0.0157338,0.215744,0.0529887,0.00588674,0.091162
6.408,0.152769,0.152517,0.266424,-0.0170443,-0.0445518,0.0804218,0.0608136,0.048547,0.0480165
6.8352,0.00619278,0.178933,0.14659,0.00786885,0.0378315,-0.0670583,0.0442369,0.0120164,-0.0259963
7.2624,0.046492,0.190688,0.0636649,0.0180758,0.0284107,-0.137966,-0.0505343,-0.0226184,0.00312287
7.6896,-0.0567,0.161177,-0.0128923,0.0127745,0.0320776,-0.196441,-0.0786651,-0.0229027,-0.0694137
8.1168,-0.0314843,0.157332,-0.0899719,0.00708289,0.0470653,-0.228288,-0.143817,-0.0501036,-0.119825
8.544,-0.0578123,0.169939,-0.0250047,0.0304498,0.0176353,-0.233452,-0.0701412,-0.0872154,0.0880292
8.9712,-0.0417351,0.158844,-0.184548,0.020603,0.0221614,-0.237469,-0.0650613,-0.0488476,-0.086195
9.3984,-0.0856232,0.16454,0.140462,0.00590629,0.0268134,-0.204136,-0.0683715,-0.079779,-0.0768831
9.8256,-0.0205935,0.292561,0.410021,-0.00695052,0.00887431,-0.0902624,-0.0446471,-0.0982446,-0.0333892
10.2528,0.0290997,0.275621,0.0918687,0.0087053,0.0074728,-0.0280875,-0.0429499,-0.0697145,0.0012524
10.68,0.0653328,0.182744,0.101851,-0.00302066,0.0153747,-0.0280421,0.00301855,-0.00184706,-0.0114457
11.1072,0.0467211,0.0958427,0.00277307,0.0205758,-0.00478442,-0.0508491,0.0378088,-0.0079855,0.0455389
11.5344,0.00771783,0.116073,0.0350926,-0.00775781,0.016024,-0.143449,-0.0103406,-0.033629,0.0101014
11.9616,-0.0115345,0.171989,0.184246,-0.0117575,0.00920975,-0.0525055,-0.0279838,-0.125708,0.0205663
12.3888,0.0554701,0.197121,0.197411,-0.00767209,-0.0296458,0.126958,0.00476694,-0.00377113,-0.00495653
12.816,0.0655555,0.248039,0.220737,-0.0103318,-0.0525098,0.320798,0.0212552,0.109154,-0.0236436
13.2432,0.126646,0.259172,0.269599,-0.0172046,-0.0842028,0.539953,0.146259,0.178433,0.120676
13.6704,0.123581,0.223211,0.19346,-0.0331909,-0.0913318,0.67729,0.23066,0.239995,0.121754
14.0976,0.164061,0.175358,0.196842,-0.0306673,-0.0540417,0.546248,0.224858,0.167543,0.102584
