time,accX,accY,accZ,gyroX,gyroY,gyroZ,d_uncMagX,d_uncMagY,d_uncMagZ
0,0.0946589,0.0406609,0.146927,-0.000454237,-0.0324932,0.0896176,-0.0302308,0.0404535,-0.00586446
0.418,0.0591562,0.108024,-0.169114,-0.0136148,0.0236327,0.0909261,0.0016489,0.0372223,-0.0147709
0.836,0.113766,0.0990699,0.0762837,-0.00140573,-0.0339139,0.0887247,-0.00303494,0.0608908,-0.0171007
1.254,0.038491,0.107074,-0.031555,0.000629421,-0.0173109,0.126979,0.00308962,0.0780381,0.0226479
1.672,0.117549,0.074259,0.0690714,-0.0167152,-0.0354708,0.244205,0.0180391,0.0948958,0.082729
2.09,0.148557,0.10755,0.221951,-0.0329488,-0.0522305,0.327378,-0.01138,0.166928,-0.0302268
2.508,0.169505,0.0964542,0.150084,-0.0189627,-0.0589272,0.348742,0.0835018,0.181428,0.0489859
2.926,0.187209,0.104881,0.0400818,-0.0131693,-0.0233139,0.331697,0.0953303,0.21112,-0.0229048
3.344,0.185369,0.0924244,0.293874,0.00329077,-0.0466419,0.226255,0.0583396,0.180773,0.065677
3.762,0.121929,0.0976226,0.0422275,-0.00752761,-0.00037588,0.0927914,0.0385136,0.128427,0.00338613
4.18,0.0761609,0.0954288,0.212542,-0.00496071,-0.0270611,-0.0226991,0.018427,0.0227907,-0.0417083
4.598,-0.00744174,0.120467,0.226749,0.000716452,0.0207871,-0.0381096,0.0220658,-0.0691936,0.0278117
5.016,0.0482984,0.10805,0.0357279,-0.00135825,-0.0213833,-0.0460455,-0.0469968,-0.00163949,-0.0727607
5.434,-0.0304761,0.109375,0.00213464,-0.0201293,0.0103264,-0.0269446,0.0388715,-0.044791,0.132653
5.852,0.0409247,0.129524,0.174767,0.00862563,0.01141,-0.00674899,-0.0161307,-0.0386619,0.0152902
6.27,0.0109524,0.108642,-0.0525617,0.0012642,0.00287675,0.0437876,-0.0257054,0.0403153,-0.0259121
6.688,0.0891339,0.127508,-0.0981027,-0.0025083,0.00012319,0.0700663,-0.0317475,0.0352561,0.00281133
7.106,0.054606,0.119682,-0.0461428,0.00620564,0.00437644,0.0821749,-0.00572262,0.0451745,-0.0700883
7.524,0.126153,0.119606,0.170556,-0.00389648,-0.0376514,0.0742493,0.0634648,0.0235425,0.0313273
7.942,0.0321134,0.138472,0.00732379,0.000549876,-0.0320234,0.0761395,0.0815307,0.0484522,0.0445191
8.36,0.0836497,0.163145,0.0502913,-0.0011554,0.0180606,0.0726964,0.0180097,0.0217391,0.0596261
8.778,0.102756,0.277158,0.288715,-0.0247742,0.000326144,0.0742913,0.0258382,0.0188322,0.0114097
9.196,0.0927711,0.249212,0.359688,-0.000826689,-0.020344,0.0730697,0.0308978,-0.0118191,0.0590753
9.614,0.0618704,0.250804,0.264251,-0.00978779,0.0136675,0.0788339,-0.00929653,0.0302893,-0.00526228
10.032,0.114425,0.255028,0.366565,0.00433926,-0.0407181,0.0842906,0.0124609,0.0226585,0.0461157
10.45,0.036923,0.199147,0.0983357,-0.0243959,0.0111483,0.125799,0.0186475,0.0652946,-0.04748
10.868,0.166508,0.221621,0.132889,0.00761203,-0.0303868,0.120402,-0.00723992,0.0302828,0.0101734
11.286,-0.00150267,0.186256,0.348749,-0.0264841,-0.0379405,0.15717,0.0881415,0.0447481,0.0220295
11.704,0.166086,0.154868,0.218687,-0.00901248,0.0342262,0.165002,0.0343205,0.0113003,0.0152331
12.122,0.0589464,0.205828,0.0601255,0.0117945,-0.106918,0.266641,0.0722966,0.0571641,0.0117273
12.54,0.14673,0.193605,0.230707,-0.032353,-0.00355319,0.379097,0.163442,0.0618682,0.0914921
12.958,0.165844,0.195952,0.166518,-0.00841394,-0.0634407,0.343351,0.126525,0.00378434,0.0250586
