time,accX,accY,accZ,gyroX,gyroY,gyroZ,d_uncMagX,d_uncMagY,d_uncMagZ
0,0.0743135,0.0535182,-0.0151217,-0.0106153,-0.0205958,0.27688,-0.0373477,-0.217144,-0.0438483
0.5468,0.116513,0.102141,0.0756064,-0.0288588,-0.038357,0.33573,-0.04026,0.167059,0.0158388
1.0936,0.217882,0.0898134,0.0177163,-0.0231936,-0.0767996,0.48954,-0.0733256,0.202889,0.0285658
1.6404,0.208831,0.079814,0.0556526,-0.0206251,-0.0641459,0.478344,0.051394,0.327236,0.150024
2.1872,0.219789,0.0830313,0.0813614,-0.021975,-0.0666609,0.448031,0.0271675,0.287352,-0.0125426
2.734,0.201988,0.107519,0.220811,-0.021803,-0.0457927,0.36384,0.0821184,0.245237,0.0558371
3.2808,0.149648,0.190046,0.169317,-0.0230526,-0.0377537,0.203226,0.085259,0.137106,0.0711758
3.8276,0.0751522,0.128257,0.176056,-0.010476,-0.0108364,0.183111,0.0624711,0.0664514,-0.0207116
4.3744,0.126867,0.121599,0.0221313,0.00175399,-0.0112993,0.189647,0.0525891,0.0629201,0.0508397
4.9212,0.134423,0.11081,0.0890056,-0.0102913,-0.0542535,0.223567,0.0705558,0.0929352,-0.00585071
5.468,0.119197,0.115468,0.133953,-0.00505891,0.00280772,0.0222251,0.0646644,0.0294785,0.048893
6.0148,-0.00839629,0.106177,-0.088764,0.00282244,0.0029441,-0.109666,0.00900782,-0.0314284,-0.0183619
6.5616,0.00673827,0.109478,0.0534149,0.00543145,0.00944086,-0.0760892,-0.00574759,-0.0438502,0.0769201
7.1084,-0.00981581,0.13142,-0.109741,0.000627203,0.0035844,-0.0644131,-0.0621873,-0.0221028,-0.0688825
7.6552,0.015687,0.118332,0.111188,-0.00960769,0.0160854,0.00443565,-0.0166388,-0.0213197,0.0466651
8.202,0.0514148,0.126003,0.0913236,0.0120234,0.0276393,-0.0215154,-0.0327441,0.00245449,-0.0324071
8.7488,0.0116677,0.135023,0.0275324,0.00463461,0.00613507,-0.0960269,0.00223825,-0.0216692,-0.0180018
9.2956,-0.0228152,0.149307,0.136489,0.00160834,0.0366357,-0.139532,-0.034959,-0.0732452,0.0415465
9.8424,0.007096,0.194375,-0.0146203,0.0219261,0.00820967,-0.148461,-0.0768019,-0.0163008,-0.0827788
10.3892,-0.0315767,0.254785,0.150759,0.00322344,0.0247534,-0.164979,-0.0656102,-0.0409249,-0.111673
10.936,-0.0319705,0.314828,0.411088,0.000780285,0.0118844,-0.146685,-0.0506964,-0.0896034,0.00190634
11.4828,-0.00502692,0.230048,0.239958,-0.00212197,0.0227977,-0.101769,-0.0285638,-0.0735075,-0.0265807
12.0296,0.0259376,0.128317,0.242886,0.0090655,-0.000749735,-0.0799563,0.00152639,-0.0603935,0.0308185
12.5764,0.0125007,0.149394,0.261311,0.0041277,-0.00582911,-0.0440141,0.00108309,-0.00716767,-0.00712725
13.1232,0.0297925,0.219078,0.112558,-0.0237209,-0.0122318,0.0133363,0.0330342,-0.0304792,0.0582735
13.67,0.0307253,0.229424,0.221907,0.00139566,0.00904706,-0.00727902,0.0173656,-0.0323885,0.020094
14.2168,0.0308719,0.193884,0.145628,0.0018673,-0.00509406,0.0299007,0.00253311,-0.000492361,0.0197375
14.7636,0.0395489,0.123819,0.0503818,0.00215933,-0.00329505,0.106119,-0.0221242,0.0696321,-0.0736286
