time,accX,accY,accZ,gyroX,gyroY,gyroZ,d_uncMagX,d_uncMagY,d_uncMagZ
0,0.0491112,0.128737,-0.0262723,-0.00160318,-0.0119206,0.0479644,0.0190073,0.00230659,-0.000796818
0.4012,0.0878553,0.110956,0.19472,-0.00840968,-0.017016,0.111259,0.00948187,0.0643252,-0.0422245
0.8024,0.0870198,0.112052,0.149179,-0.00142749,0.00839653,0.111132,0.0294245,0.0725081,-0.0881888
1.2036,0.0846458,0.0931509,0.0413563,-0.00799327,-0.000176844,0.119667,0.0785175,0.076524,-0.0588676
1.6048,0.106092,0.103753,0.0785282,-0.0210251,-0.00282826,0.107251,0.0136948,0.0949387,-0.0649913
2.006,0.0987632,0.128279,-0.188625,-0.0184179,-0.00528513,0.11541,-0.0447187,0.0369295,0.0625802
2.4072,0.0809206,0.14369,-0.0881166,-0.00572279,0.0184178,0.126804,0.0378585,0.0188712,0.130943
2.8084,0.156326,0.157992,-0.033345,0.00586682,-0.0518362,0.121744,0.00746915,0.0632197,0.0402821
3.2096,0.0837211,0.154324,0.0709294,-0.00221667,-0.0299696,0.0938432,0.0461896,0.0843303,-0.0215045
3.6108,0.105104,0.173949,0.27516,-0.00510611,0.00160294,0.0785999,0.0588904,0.0441946,0.0569611
4.012,0.0752049,0.148456,0.111307,-0.00957409,-0.0269743,0.0526784,0.00538011,0.0297645,-0.0467367
4.4132,0.0423287,0.166968,0.290075,0.0175242,-0.0189342,0.0212189,0.0304065,0.032247,0.00640927
4.8144,0.0471465,0.16422,-0.0099259,-0.0133235,0.0217193,-0.00381227,-0.0102891,0.0561744,-0.094758
5.2156,0.0603134,0.205078,0.0239504,-0.0162271,-0.00306402,-0.00963752,-0.0388611,-0.0106203,-0.0173254
5.6168,0.03984,0.171892,0.0563862,0.00182153,0.00365943,-0.0148939,0.00647044,-0.021373,0.0374039
6.018,0.0497571,0.171826,0.215985,0.00198288,-0.0259535,-0.022159,-0.00682871,-0.0305069,-0.00475794
6.4192,0.0065302,0.166077,-0.146037,-0.0117655,-0.00408724,-0.0191251,0.00698014,0.00546885,0.0252167
6.8204,0.0441637,0.216543,-0.0175842,0.0102415,-0.00843088,-0.0209381,-0.013799,-0.0282998,0.0285026
7.2216,0.00435248,0.17839,0.0024842,0.0261441,0.0153044,-0.0131245,0.00150664,0.00237475,-0.0373806
7.6228,0.0443741,0.159196,0.011181,-0.0107537,0.0309426,-0.0204378,-0.0176836,-0.00859107,-0.0115577
8.024,0.0215208,0.158417,0.0555044,0.0142078,-0.00612703,-0.014015,-0.0126515,-0.0151915,0.0148262
8.4252,0.0295703,0.14298,0.152231,-0.027653,0.00737081,-0.0143158,0.0315771,0.0117709,0.0145982
8.8264,0.0150978,0.169606,0.143024,0.00834959,0.0250921,-0.0137505,0.000598984,-0.00179473,0.0106365
9.2276,0.0354695,0.144619,0.15517,0.0255619,0.0106498,-0.0131447,-0.0350302,0.0184531,-0.0319451
9.6288,0.0269366,0.153715,-0.0814247,-0.00208686,0.00691702,-0.0151619,-0.00311996,0.0255428,-0.0551645
10.03,0.0461068,0.156218,0.0576221,-0.00833359,0.0156855,-0.0180031,-0.00647549,0.000188467,-0.0516157
10.4312,0.0439687,0.152288,0.0581804,-0.0166295,0.00496353,-0.023908,-0.0300562,-0.035259,0.0093858
10.8324,0.0222399,0.157168,0.235897,-0.00535282,0.00530179,-0.0302258,-0.00986005,-0.0327647,0.0435183
11.2336,0.0280448,0.15106,-0.0401025,0.00176378,0.0032331,-0.0389954,-0.0265899,-0.0617383,0.0143031
11.6348,0.0527287,0.1576,0.00544806,-0.000987514,-0.00211244,-0.0502436,0.00717258,-0.0546477,0.0714292
12.036,0.043073,0.165765,-0.0418879,0.00772804,0.00864817,-0.0958526,-0.000623351,-0.0415655,0.0638511
12.4372,0.0131717,0.188097,0.0564623,0.00890025,0.0245249,-0.180925,-0.047734,-0.0556575,-0.0183176
12.8384,-0.0223155,0.161692,-0.0464833,0.0125909,0.0370302,-0.213161,-0.0295575,-0.100034,-0.00463364
13.2396,0.00294371,0.162823,0.145297,0.00839712,0.0442317,-0.225621,-0.0530694,-0.131603,-0.0179099
13.6408,-0.0294971,0.156614,0.0876265,0.0212114,0.0563358,-0.24215,-0.0431366,-0.149041,0.0284669
14.042,0.0158569,0.168446,0.15751,0.015258,0.0403451,-0.290625,-0.0264913,-0.150287,-0.0360685
14.4432,-0.0691849,0.170615,0.0454728,0.0119098,0.0267669,-0.310297,0.00650743,-0.185929,0.00662753
14.8444,-0.00201543,0.17875,0.126629,0.00300668,0.0843912,-0.292591,-0.024542,-0.168993,-0.010885
15.2456,0.0292747,0.140742,0.0279493,0.0149086,0.00939736,-0.291003,-0.0107311,-0.197826,-0.0330566
15.6468,-0.0295968,0.140488,0.0606148,0.00692402,0.0406397,-0.272483,0.0557344,-0.179522,0.0313881
16.048,0.0288112,0.104874,-0.00743095,0.035766,0.0445705,-0.32585,0.0525128,-0.173644,-0.0147251
16.4492,-0.029618,0.0678903,-0.181886,0.0215687,0.0426862,-0.384568,0.084806,-0.165794,0.00759832
16.8504,-0.0449082,0.0726042,-0.198975,0.0204671,0.0489869,-0.355353,0.119352,-0.172153,-0.0173806
17.2516,-0.0323054,0.0761301,-0.0752739,0.0128355,0.0412344,-0.260003,0.125701,-0.155685,0.0493113
17.6528,-0.00986836,0.0951643,-0.1276,0.00516287,0.0207208,-0.149889,0.0895479,-0.0931194,0.00897214
18.054,0.0134642,0.10102,-0.0215141,0.00543928,0.0135777,-0.0643046,0.0463217,-0.029657,-0.0356468
18.4552,0.0515174,0.155185,0.0395967,0.00325717,0.016602,-0.0259048,0.00835293,-0.0190602,-0.00469859
18.8564,0.053995,0.189287,0.182881,-0.000279366,-8.30333e-05,-0.0262853,0.0552401,-0.01259,0.0183724
19.2576,0.0644414,0.210982,0.115633,0.00087067,0.00486544,-0.0218784,0.0220218,-0.0296511,0.0380861
19.6588,0.0586125,0.213176,0.156061,-0.00434688,0.000728189,-0.0211603,0.0015231,-0.00163899,-0.0179124
20.06,0.0654943,0.233081,0.0750124,0.00522156,0.00847277,-0.0156695,-0.0115561,0.0128024,-0.0243892
20.4612,0.0738197,0.166917,0.172242,-0.0156605,-0.0289785,-0.0178514,0.0400975,-0.00778582,0.0219068
20.8624,0.0176811,0.185447,-0.0516251,-0.0290741,0.0175655,-0.000236363,0.0197025,-0.0393937,-0.0229835
21.2636,0.0987901,0.116546,0.13806,0.015141,0.0198855,-0.0155212,-0.0324136,-0.0294605,-0.0176212
21.6648,0.0440914,0.0241226,-0.275324,-0.0101333,-0.018427,-9.19441e-05,0.0159531,0.0284374,0.0273414
22.066,0.0653825,0.15101,0.154195,0.00504454,0.0177665,-0.00401046,0.00875646,-0.00750176,-0.0116418
22.4672,0.0596158,0.0940414,-0.101373,0.0346582,-0.00695083,-0.00515526,0.00430159,0.0611491,-0.0425259
22.8684,0.0577867,0.103678,-0.0250556,-0.00499828,0.00120734,-0.00525215,0.0463702,0.132481,-0.00145045
23.2696,0.0588532,0.137796,0.116631,0.00246986,-0.00832491,-0.00657263,0.017391,0.148054,-0.0329867
23.6708,0.0654539,0.145881,0.0277867,0.00155903,0.0117621,0.0039044,0.0215123,0.216132,-0.0235543
24.072,0.0676614,0.177026,0.124116,0.000434481,-0.00555078,0.00131298,0.0731043,0.302745,0.0222093
24.4732,0.0683621,0.150368,0.0623444,0.00122264,0.00278604,0.000412777,0.0222445,0.334479,0.0488024
24.8744,0.0606725,0.152896,0.054684,0.000316688,-0.00362738,-0.00775088,-0.00308072,0.35805,0.0570764
25.2756,0.0618204,0.153051,0.138193,-0.00116342,0.0128479,-0.00270582,0.0615361,0.30603,0.260734
25.6768,0.0676214,0.160281,0.246544,-0.00275938,-0.0111461,0.00991486,-0.00740568,0.319118,0.090328
26.078,0.0604055,0.158056,0.120279,0.00484541,0.00431131,0.0104578,-0.0120605,0.296798,0.0914982
26.4792,0.064425,0.123683,0.0833818,-0.00191522,-0.0055125,0.00150671,0.0283944,0.0895892,0.129291
26.8804,0.0615253,0.145219,0.095304,0.00435517,0.00501061,-0.001521,-0.0076874,-0.0077145,-0.0288723
27.2816,0.0637556,0.105893,0.00923608,-0.00164018,-0.00681337,-0.00680485,0.00645949,0.0121915,0.0303859
27.6828,0.0577582,0.148859,0.0130643,-0.00158583,0.00843955,-0.0117462,-0.00795014,-0.00232158,-0.0201304
28.084,0.0727351,0.158078,-0.0265556,0.000360805,-0.0150227,-0.0113074,0.0382174,-0.0319822,0.0621459
28.4852,0.0540623,0.144515,0.181249,-0.0019887,-0.02478,-0.0069193,-0.0138937,-0.00793439,-0.0296402
28.8864,0.0606002,0.170075,0.184699,0.00480683,0.00444672,-0.00445073,-0.0313131,0.00294361,-0.0684715
29.2876,0.0802472,0.14168,-0.0124782,0.00254502,-0.000836553,-0.00013021,-0.00566975,-0.0059667,-0.0266205
29.6888,0.07035,0.113057,0.107776,-0.00228012,0.0223935,-0.00058345,-0.00480648,-0.00505982,-0.0105193
30.09,0.0624122,0.117406,0.0207613,0.000411894,-0.0319897,0.00060491,0.013492,-0.0179439,0.0144503
30.4912,0.0699165,0.113598,0.0743408,-0.0021195,-0.0112612,-0.000287125,0.0403515,-0.0286023,0.0904242
30.8924,0.0255358,0.127706,0.0782464,0.0030693,-0.0091227,0.000730403,-0.0225505,0.00609961,-0.0472044
31.2936,0.0401381,0.122138,0.161604,-0.000602317,-0.0222433,0.000968868,-0.0186804,0.0322603,-0.0385477
31.6948,0.0638345,0.115833,-0.0212146,0.000868797,0.00396942,-5.94144e-05,0.00377578,-0.0148822,-0.00934032
32.096,0.0648857,0.119815,-0.011545,0.000682981,0.0232877,0.00106129,0.00527942,0.00658582,0.0229627
